Andrii_trial_6
Date:,2020/08/03
Time:,15:46:59
Type:,muscu_imu
Description:,""
Notes:,"Trial1_Flexion"

TRAJECTORIES
100.000000,Hz
,R_shoulder1,,,R_elbow2,,,R_wrist3
Field #,X,Y,Z,X,Y,Z,X,Y,Z
1823,400.414673,603.187805,328.618530,377.133423,451.917480,149.770096,381.183533,309.502502,23.077080
1824,400.428497,603.203125,328.254578,378.265564,454.739258,146.257294,381.325256,315.961334,14.857906
1825,400.736603,603.352112,327.689880,379.021057,457.811829,142.740875,381.220551,322.609467,6.942759
1826,401.219513,603.608276,326.981354,379.996857,460.866364,139.489120,381.265533,329.664185,-0.759233
1827,401.639618,603.765320,326.352539,380.769196,464.234406,136.286133,381.439972,336.381744,-8.038264
1828,401.989960,603.825500,326.022552,381.562469,467.646851,133.250031,381.328003,343.485504,-15.035658
1829,402.496796,604.212891,325.325592,382.227325,471.414642,130.262512,381.364136,350.627441,-21.590698
1830,402.687531,604.779602,324.960205,382.949097,474.994385,127.636086,381.485077,357.452301,-27.534781
1831,402.684204,605.481934,324.592651,383.493988,478.823914,124.827095,381.431488,364.410858,-32.907948
1832,403.100067,606.785583,323.693512,383.971649,482.552399,122.404556,381.672028,371.108154,-38.265232
1833,403.196045,607.920959,322.880585,384.580078,486.237213,120.105247,381.835083,377.569183,-42.948757
1834,403.381653,609.191040,322.552734,384.888123,489.823853,117.858391,381.919220,383.696014,-46.976780
1835,403.677185,611.019226,321.805878,385.405365,493.568207,115.738113,382.148956,389.564697,-50.694473
1836,403.719604,612.617981,321.661041,385.450104,497.303040,114.280983,382.234009,395.122009,-53.875957
1837,403.899994,614.255737,321.064850,385.620026,500.532745,112.666328,382.550415,400.324158,-56.848339
1838,403.865234,615.749512,320.748108,385.813477,503.357422,111.292091,382.440552,404.855042,-59.238331
1839,403.698944,617.159058,320.355774,385.706482,506.312927,110.107491,382.528839,409.113861,-61.636219
1840,403.796387,618.474304,320.228149,385.707428,509.068573,108.999809,382.403015,413.174225,-63.713707
1841,403.542145,619.716919,320.135254,385.656281,511.337067,108.144432,382.115692,416.675568,-65.085129
1842,403.502289,620.831543,319.924652,385.434784,513.686646,107.347588,381.684845,419.900543,-66.584152
1843,403.696594,621.786926,319.548096,384.990784,515.402344,107.012077,381.068817,422.436462,-67.566628
1844,403.371674,622.714478,319.573486,384.868713,517.005859,106.311028,380.389282,424.920807,-68.463577
1845,403.350067,623.386658,319.393402,384.575256,518.284912,106.022736,379.371002,426.623749,-68.970474
1846,403.325073,623.878418,319.362762,383.914276,519.466064,105.715309,378.581085,428.034546,-69.340645
1847,403.269531,624.495789,319.156647,383.506104,520.024597,105.612465,377.296356,429.124054,-69.500313
1848,403.050415,624.778381,319.369507,382.923737,520.749023,105.633476,376.078979,429.729980,-69.523651
1849,402.909912,625.021851,319.420166,382.398682,520.908508,105.879539,374.885864,430.018860,-69.412811
1850,402.918091,625.135132,319.204590,381.901154,521.062256,105.880577,373.511963,429.793793,-69.125572
1851,402.818787,625.146423,319.211914,380.992462,520.769897,106.418167,372.068542,429.147308,-68.468338
1852,402.787476,625.149475,319.194183,380.354645,520.269409,106.717766,370.651276,428.113037,-67.409805
1853,402.715118,625.100281,319.237274,379.812683,519.679504,107.224159,369.420654,426.645691,-66.229294
1854,402.673798,625.026550,319.286591,378.825684,518.961975,107.912704,368.150482,424.699005,-64.848831
1855,402.568054,624.879822,319.366577,377.974762,517.940063,108.762062,366.948914,422.417023,-63.213947
1856,402.392029,624.864929,319.399902,377.316864,517.012268,109.449112,365.872101,419.596466,-61.375034
1857,402.199951,624.746521,319.798035,376.331909,515.509644,110.546066,364.494080,416.632233,-59.023365
1858,402.066681,624.669006,319.870331,375.667542,514.314026,111.633728,363.558105,413.248810,-56.572136
1859,401.695007,624.361572,320.337616,374.817230,512.641418,112.961143,362.444214,409.402100,-53.587898
1860,401.427490,624.198608,320.667969,373.971985,510.941650,114.439171,361.501221,405.089203,-50.019657
1861,401.206879,623.967651,321.060303,373.265991,509.042511,115.884254,360.661407,400.218201,-46.541451
1862,401.234772,623.913757,321.131836,372.529907,506.989105,117.663033,360.065491,395.261871,-42.702572
1863,400.975372,623.654175,321.463196,371.983398,504.833862,119.467796,359.566101,389.891327,-38.221626
1864,400.745789,623.281189,321.867035,371.171112,502.410797,121.682899,359.161224,384.229553,-33.476349
1865,400.372009,623.022583,322.445099,370.541382,499.988251,123.809753,358.992218,378.248627,-28.184902
1866,400.000854,622.807617,322.874908,369.793976,497.473755,126.339294,358.847473,372.003662,-22.499222
1867,399.835907,622.831665,323.017059,369.624878,494.217255,128.416870,359.002197,365.458313,-16.324646
1868,399.441742,622.598755,323.717010,368.943542,491.451721,131.574966,359.228668,358.962250,-9.619840
1869,399.047089,622.417908,324.196411,368.347992,488.400696,134.658249,359.642822,351.987671,-2.574654
1870,398.869873,622.156799,324.725647,367.810638,485.463867,137.839661,360.280060,345.171021,4.874857
1871,398.845245,621.966064,324.909241,367.343597,482.137726,141.352951,360.920990,337.948273,12.906588
1872,398.442108,621.358643,325.602509,367.084778,478.819397,145.014465,361.849457,330.926208,21.201792
1873,398.142242,620.915894,326.085114,366.743958,475.834625,148.659622,362.874084,323.757538,29.765934
1874,397.804382,620.622253,326.267639,366.356659,472.427643,152.847504,363.795197,317.006287,39.149025
1875,397.491302,619.985962,326.987610,366.027466,469.152802,156.941254,364.901184,310.350677,48.341606
1876,397.067871,619.540039,327.566742,365.752930,465.865662,161.156326,366.165649,303.396027,58.228394
1877,396.906586,618.974609,327.927979,365.374359,462.717987,165.699005,367.887024,297.098999,68.047676
1878,396.447296,618.180298,328.788849,365.309937,459.553619,170.178528,369.288910,290.880890,79.197960
1879,396.372223,617.726746,328.888397,365.194122,456.338074,175.056686,371.090668,284.586212,90.131371
1880,396.158142,616.865356,329.437408,365.148651,453.465454,179.989563,373.239838,278.883423,101.465462
1881,395.754395,616.145813,330.071289,365.178070,450.572235,185.148743,375.502289,273.199677,113.103828
1882,395.542450,615.074524,330.523041,365.416626,447.713013,190.531860,378.084076,268.035553,125.250885
1883,395.305054,614.151855,331.218323,365.718781,444.863983,195.942261,380.629242,262.908600,138.104233
1884,395.239471,613.057861,331.437866,366.255646,442.358124,201.538879,383.645782,258.193390,151.148193
1885,395.086304,612.079712,331.973724,366.673309,439.628387,207.280075,386.571899,253.959305,164.959213
1886,394.903015,610.694702,332.598267,367.262024,436.960724,213.290482,389.567780,250.132141,178.801971
1887,394.925201,609.646423,333.110260,368.016174,434.674622,219.354416,392.825195,246.712540,193.123428
