DeviceTag:,Xsens DOT 3,,,,,,,,,,,,,,,,,
FirmwareVersion:,1.3.0,,,,,,,,,,,,,,,,,
AppVersion:,2020.1.1,,,,,,,,,,,,,,,,,
Measurement Mode:,Sensor fusion Mode - Extended (Quaternion),,,,,,,,,,,,,,,,,
StartTime:,2020-08-03 15:46:12.323 +0200,,,,,,,,,,,,,,,,,
© Xsens Technologies B. V. 2005-2020,,,,,,,,,,,,,,,,,,,
PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
48, 3681254162, 0.13942139, -0.06917836, 5.048425E-4, -0.9878149, 0.17124057, 0.11111057, 0.045627594, 0
49, 3681270829, 0.13928011, -0.06909978, 3.420849E-4, -0.9878401, 0.20141813, 0.19670199, 0.004360199, 0
50, 3681287496, 0.13639438, -0.06923031, 1.9418146E-4, -0.9882336, 0.0049432605, 0.28168213, 0.04885006, 0
51, 3681304163, 0.13489035, -0.06941074, -1.4491915E-4, -0.98842734, 0.006400001, 0.2217337, 0.09026623, 0
52, 3681320830, 0.13095185, -0.06982815, -3.0738418E-5, -0.98892766, -0.04785954, 0.14999457, 0.070757866, 0
53, 3681337497, 0.12913847, -0.070287734, -5.42216E-6, -0.98913336, -0.11688524, 0.19250871, 0.068449974, 0
54, 3681354164, 0.12680295, -0.07080248, -2.1966407E-6, -0.9893989, -0.122699544, 0.18407184, 0.026209831, 0
55, 3681370831, 0.12420459, -0.071225785, -5.2256626E-5, -0.989698, -0.161829, 0.15702774, 0.075032234, 0
56, 3681387498, 0.12314703, -0.07171735, -2.4894555E-4, -0.98979473, -0.13227211, 0.15289128, 0.09245682, 0
57, 3681404165, 0.12117649, -0.07252917, -3.5037054E-4, -0.9899788, -0.1420785, 0.15454498, 0.110219, 0
58, 3681420832, 0.119047575, -0.07361149, -3.948114E-4, -0.99015707, -0.20497552, 0.08947832, 0.06188965, 0
59, 3681437499, 0.116711475, -0.07492526, -3.0373852E-4, -0.9903366, -0.22422457, -5.9817656E-4, 0.0015010834, 0
60, 3681454166, 0.115114205, -0.07631324, -2.9061444E-4, -0.9904177, -0.22030365, -0.035673507, -0.0085840225, 0
61, 3681470833, 0.11284044, -0.07773702, -2.1941215E-4, -0.99056864, -0.28263053, -0.057766538, -0.022844315, 0
62, 3681487500, 0.11193648, -0.07901788, -9.051757E-5, -0.9905699, -0.32554162, -0.09170799, 0.01142025, 0
63, 3681504167, 0.11123156, -0.08015712, 1.6510137E-4, -0.99055773, -0.31350505, 0.014599685, 0.059285164, 0
64, 3681520834, 0.11094368, -0.08136845, 3.1777425E-4, -0.9904912, -0.40962237, 0.19043218, -0.019177437, 0
65, 3681537501, 0.1111701, -0.082472034, 2.97972E-5, -0.9903746, -0.51325476, 0.15871969, -0.014928818, 0
66, 3681554168, 0.11192101, -0.08343676, -3.5386882E-4, -0.9902091, -0.43045425, 0.065500766, 0.0131111145, 0
67, 3681570835, 0.11296252, -0.084324785, -0.0010845563, -0.990015, -0.37681323, 0.085902594, 0.10575485, 0
68, 3681587502, 0.11223951, -0.08496254, -0.0019918508, -0.99004126, -0.20573905, -0.06661086, 0.08234024, 0
69, 3681604169, 0.11286325, -0.08558291, -0.0028651326, -0.98991483, -0.07074899, -0.16694593, 0.09088898, 0
70, 3681620836, 0.1128027, -0.08629695, -0.0032408123, -0.9898585, -0.0035726132, -0.24777828, 0.09702492, 0
71, 3681637503, 0.11228299, -0.08713428, -0.003253072, -0.98984444, -0.080645904, -0.12095565, 0.11175537, 0
72, 3681654170, 0.11116883, -0.08794285, -0.0032799293, -0.98989844, -0.11238334, -0.11773467, 0.10435009, 0
73, 3681670837, 0.10994044, -0.08881071, -0.0034855031, -0.9899575, -0.119520105, -0.16268764, 0.03985977, 0
