DeviceTag:;Xsens DOT 1;;;;;;;;;;;
FirmwareVersion:;1.3.0;;;;;;;;;;;
AppVersion:;2020.1.1;;;;;;;;;;;
Measurement Mode:;Inertial Mode - High Fidelity (with mag);;;;;;;;;;;
StartTime:;2020-07-29 17:12:53.763 +0200;;;;;;;;;;;
© Xsens Technologies B. V. 2005-2020;;;;;;;;;;;;
PacketCounter;SampleTimeFine;dQ_W;dQ_X;dQ_Y;dQ_Z;dV[1];dV[2];dV[3];Mag_X;Mag_Y;Mag_Z;Status
12;2240808786; 0.9999999915513124; -6.054237049235578E-5; 1.1400651592533008E-4; 1.531374429331045E-5; -0.15925766247494913; 0.0180818317615805; -0.027020926330123245; 1.676025390625; -1.8544921875; 1.00732421875;0
13;2240825453; 0.9999999877626249; -1.3819029077907774E-4; 6.95516290331391E-5; 2.3254341192324727E-5; -0.15935818011385028; 0.01714728166146667; -0.026742809100679818; 1.677734375; -1.854736328125; 1.007568359375;0
14;2240842120; 0.9999999874344838; -1.252171108256095E-4; 7.646410975539754E-5; 6.004121296082632E-5; -0.15964319359200588; 0.016994019229687983; -0.02673112991478096; 1.67529296875; -1.8544921875; 1.007568359375;0
15;2240858787; 0.9999999929988712; -3.2188044789882575E-5; 9.075136012945408E-5; 6.877774346314426E-5; -0.1595718492719856; 0.016694820960219056; -0.02719664674617329; 1.676025390625; -1.8544921875; 1.0078125;0
16;2240875454; 0.9999999898165467; 3.500505883405336E-5; 1.2868671348465618E-4; 5.0806319087215446E-5; -0.15993580750247344; 0.01704791517045467; -0.026758150342085923; 1.677978515625; -1.857177734375; 1.010009765625;0
17;2240892121; 0.9999999905182577; 9.213055921775126E-5; 6.704023565391737E-5; 7.733725752745448E-5; -0.1599804374961045; 0.017565187342695944; -0.02723920745936452; 1.675537109375; -1.8564453125; 1.00927734375;0
18;2240908788; 0.9999999887994276; 4.320375285496447E-5; 1.0019772027398956E-4; 1.0244509439033544E-4; -0.15942930450486845; 0.018391800066515168; -0.027347581111525895; 1.675537109375; -1.85693359375; 1.009521484375;0
19;2240925455; 0.9999999733074172; -1.5752004684985166E-4; 1.2503755044580847E-4; 1.137462564363423E-4; -0.15972206960499621; 0.01780729113311385; -0.027526498508392956; 1.67236328125; -1.854248046875; 1.00927734375;0
20;2240942122; 0.9999999737899802; -1.8302236382797266E-4; 1.0817102529455531E-4; 8.498166081377656E-5; -0.15974803262559076; 0.01691261167611422; -0.027270259786289174; 1.672607421875; -1.853759765625; 1.008544921875;0
21;2240958789; 0.9999999758530451; -1.4071747423954895E-4; 1.288307742092279E-4; 1.0906481138489578E-4; -0.15951180665228465; 0.0165749979293722; -0.02668757698444881; 1.6748046875; -1.85498046875; 1.00927734375;0
22;2240975456; 0.9999999791081498; 1.0720886395670925E-5; 1.0880210640473038E-4; 1.7271613807595676E-4; -0.15955200532687838; 0.016686500094066817; -0.027175983818500875; 1.676025390625; -1.854736328125; 1.009521484375;0
23;2240992123; 0.9999999615264542; 1.8374262977682854E-4; 9.196910403038579E-5; 1.8635294484731227E-4; -0.1603009187452787; 0.01704840189985166; -0.02741320356979198; 1.67236328125; -1.85400390625; 1.011474609375;0
24;2241008790; 0.9999999414855262; 2.3880345164892236E-4; 6.549110608669585E-5; 2.360355286337712E-4; -0.1598830889356022; 0.016788113945284698; -0.02716928397028478; 1.673095703125; -1.85595703125; 1.011474609375;0
25;2241025457; 0.99999993601085; 2.7631398181737765E-4; 7.1694248953251E-5; 2.1561264793901194E-4; -0.15973149329217923; 0.018566929309821505; -0.027165138625132947; 1.671630859375; -1.856201171875; 1.010009765625;0
26;2241042124; 0.9999999258569449; 2.6204894103951104E-4; 8.895154863540479E-5; 2.677761740162432E-4; -0.15915557671636493; 0.018667896966349035; -0.028018645539003115; 1.670166015625; -1.859130859375; 1.013427734375;0
27;2241058791; 0.9999999235866609; 2.782875944160046E-4; 3.536655359705904E-5; 2.722717282480636E-4; -0.1600920126396335; 0.01763634478270993; -0.02710613051999353; 1.67236328125; -1.8544921875; 1.010986328125;0
28;2241075458; 0.9999999320884223; 2.318108436332178E-4; -5.425509531277462E-5; 2.8132413358367137E-4; -0.1597863478123417; 0.01801505454192502; -0.026700689637225244; 1.671875; -1.856689453125; 1.011474609375;0
29;2241092125; 0.999999948700587; 1.5965850216670407E-4; -2.7526385388020047E-5; 2.763155521928185E-4; -0.1593293429575716; 0.01801523492190573; -0.027230459953959583; 1.671142578125; -1.857177734375; 1.011474609375;0
30;2241108792; 0.9999999775703622; 8.73532675714217E-5; -4.546093525212986E-5; 1.875152937586E-4; -0.15981057813467234; 0.017628967526417034; -0.027453171588701683; 1.669677734375; -1.85595703125; 1.01025390625;0
31;2241125459; 0.999999993708048; -4.641015740750043E-5; -6.994914253229124E-5; 7.441181867429149E-5; -0.15997791722751195; 0.01712673406757176; -0.02758922443768518; 1.6708984375; -1.857177734375; 1.012451171875;0
32;2241142126; 0.9999999962257246; -1.4941758486985979E-5; -4.578941746329752E-5; 7.230922447842847E-5; -0.15981358319648534; 0.01807410423733797; -0.027591580049249435; 1.671630859375; -1.855224609375; 1.01220703125;0
33;2241158793; 0.9999999794766986; 6.612730663393962E-5; -6.351810607513331E-5; 1.806633108945577E-4; -0.15985604797989925; 0.018227271516732698; -0.027727838319555404; 1.67333984375; -1.85546875; 1.011962890625;0
34;2241175460; 0.9999999739712113; 6.403036807961504E-5; -8.380766755990145E-5; 2.023214358951031E-4; -0.1598943514972468; 0.01746762540270223; -0.027376465803672572; 1.669921875; -1.857177734375; 1.013427734375;0
35;2241192127; 0.9999999786618228; 8.713019344511186E-5; -9.942946414671917E-5; 1.5874024343931484E-4; -0.1596343512729898; 0.018025798521918344; -0.027319891661592207; 1.66943359375; -1.85791015625; 1.01123046875;0
36;2241208794; 0.9999999863785491; 1.8792017722452092E-5; 1.138701629696537E-5; 1.6358513855868617E-4; -0.15911475365811134; 0.019501610630262588; -0.027892680842001614; 1.672607421875; -1.8583984375; 1.01318359375;0
37;2241225461; 0.9999999746560017; -1.8849701449924483E-4; -6.967102858389251E-5; 1.0150280439052974E-4; -0.15915859183463313; 0.01887236862651459; -0.027554671370190034; 1.670166015625; -1.85693359375; 1.010986328125;0
38;2241242128; 0.9999999472975986; -2.853123289326409E-4; -1.4815799380112074E-4; 4.5286685264489535E-5; -0.15915669468198865; 0.01822191283591545; -0.02695987946863731; 1.671630859375; -1.858154296875; 1.010498046875;0
39;2241258795; 0.9999999294580361; -3.328713222585933E-4; -1.6911771252021288E-4; -4.09854244705632E-5; -0.15955884403381487; 0.018647509256565; -0.027074407848378945; 1.669189453125; -1.8564453125; 1.011962890625;0
40;2241275462; 0.9999999084604426; -3.8404978340869644E-4; -1.7619726844453346E-4; -6.737501614978436E-5; -0.16046854582215045; 0.019087571970197045; -0.0275834941217937; 1.670654296875; -1.85986328125; 1.01025390625;0
41;2241292129; 0.9999998782804288; -4.5183430144948855E-4; -1.5916951674192076E-4; -1.181099336691749E-4; -0.16150523506627665; 0.02029821231215102; -0.027377479454581116; 1.6708984375; -1.85693359375; 1.0107421875;0
42;2241308796; 0.9999998892265882; -4.37439386648919E-4; -1.7000795703916302E-4; 3.5928938718843284E-5; -0.16020486445888033; 0.020175860130710852; -0.028111949632806082; 1.669677734375; -1.8564453125; 1.01025390625;0
43;2241325463; 0.9999999207008335; -3.2028789332536056E-4; -1.788265029828984E-4; 1.5503249311088488E-4; -0.159632097161767; 0.018680853688607717; -0.027650018448676705; 1.66845703125; -1.857421875; 1.00634765625;0
44;2241342130; 0.9999999210738078; -3.2005474640542375E-4; -1.8184350148895553E-4; 1.4950009559577815E-4; -0.1588686965337616; 0.017769436047112598; -0.02675329089857676; 1.672119140625; -1.8583984375; 1.009033203125;0
45;2241358797; 0.9999999324048569; -3.605283510559887E-4; -1.9564066628140198E-5; 6.947544227797754E-5; -0.15775405869346382; 0.0169301667654223; -0.027057179435743768; 1.673095703125; -1.8564453125; 1.00537109375;0
46;2241375464; 0.9999998213508177; -5.888954306376981E-4; 3.951249990469947E-5; -9.454769602995627E-5; -0.15866230065563086; 0.015763604119506638; -0.026131739803535965; 1.67333984375; -1.856689453125; 1.006591796875;0
47;2241392131; 0.9999998138468359; -5.62219951800863E-4; -3.662418317285088E-6; -2.3706877926843453E-4; -0.1595090920728201; 0.014514866052092484; -0.02567093179494166; 1.674072265625; -1.857177734375; 1.008544921875;0
48;2241408798; 0.9999998969638513; -2.7804980836965143E-4; -1.797236843509298E-4; -3.1058008335160814E-4; -0.1597883630025922; 0.015221566945324887; -0.025090466997553386; 1.672607421875; -1.8564453125; 1.005126953125;0
49;2241425465; 0.9999999520463081; -7.02393484865449E-5; -1.9596731051335636E-4; -2.2928285711748544E-4; -0.1591798994492162; 0.015980989632938248; -0.026179545694306687; 1.672119140625; -1.858642578125; 1.005126953125;0
50;2241442132; 0.9999999742984649; 1.3404346009529555E-4; -1.3492558049152395E-4; -1.234119443554449E-4; -0.1600526561014846; 0.016299683539847846; -0.02567952094418165; 1.6728515625; -1.85595703125; 1.00390625;0
51;2241458799; 0.9999999512193114; 2.5959194824207166E-4; -1.7360868077404004E-4; 5.781102279611706E-6; -0.1598216900959223; 0.016965133119907737; -0.027209483328057622; 1.677734375; -1.8544921875; 1.00244140625;0
52;2241475466; 0.9999999644924171; 2.4525135179065405E-4; -8.452547602288281E-5; 6.1011332425808806E-5; -0.15943693153582622; 0.01815445462694676; -0.027559558980551888; 1.6767578125; -1.85546875; 1.00537109375;0
53;2241492133; 0.9999999975129218; -1.5142781559923657E-5; -4.774307372237829E-5; 4.9653313003938944E-5; -0.15909221793061065; 0.019337472512623913; -0.0273112770312324; 1.676513671875; -1.85546875; 1.00634765625;0
54;2241508800; 0.9999999896341171; -1.2217604927630688E-4; -6.542443783880138E-5; 3.904384277503281E-5; -0.15926339412020227; 0.019006566004169625; -0.025987739183020293; 1.676513671875; -1.857666015625; 1.004638671875;0
55;2241525467; 0.9999999675548532; -1.9267586236465517E-4; -1.5222103253095118E-4; 6.778688678710233E-5; -0.15873055354365637; 0.01724313131807404; -0.026674315074612272; 1.6767578125; -1.856201171875; 1.00390625;0
56;2241542134; 0.9999999899445473; -1.1266773345217085E-4; -4.136160769157433E-5; 7.553876200699916E-5; -0.15924904467013987; 0.016246280815142067; -0.026160701360447534; 1.672607421875; -1.8564453125; 1.004638671875;0
57;2241558801; 0.9999999933559891; -5.1393429851637196E-5; -7.37147744273095E-5; 7.220020296305753E-5; -0.15911626510118002; 0.016382831844070515; -0.02697484532215938; 1.675537109375; -1.858642578125; 1.003662109375;0
58;2241575468; 0.9999999956551997; -5.6134541835783924E-5; 5.040906249288713E-6; 7.425027391066985E-5; -0.1592958930556738; 0.017813501295367455; -0.02672992124719279; 1.671875; -1.8564453125; 1.005615234375;0
59;2241592135; 0.9999999895921828; -5.084649619399584E-5; 1.129903765183238E-5; 1.3454590243494605E-4; -0.15926718700937795; 0.01867808581038132; -0.026861269086811742; 1.67236328125; -1.856689453125; 1.003662109375;0
60;2241608802; 0.9999999929779352; -4.850572983097767E-5; 1.9956282436783827E-5; 1.0626886024928117E-4; -0.16011147769898187; 0.01895821807573508; -0.026344587870960744; 1.675048828125; -1.860107421875; 1.005615234375;0
61;2241625469; 0.9999999876980364; -1.0957919171916686E-4; -3.7035535882037895E-5; 1.0594666980284774E-4; -0.15905832211538226; 0.01898410103557615; -0.02669698782916572; 1.677001953125; -1.85986328125; 1.00537109375;0
62;2241642136; 0.9999999768877641; -1.839295023800258E-4; 3.2440310239446886E-5; 1.0649899428993859E-4; -0.15850467627664286; 0.01898927916337194; -0.027170548203229446; 1.67431640625; -1.858154296875; 1.00537109375;0
63;2241658803; 0.9999999510883644; -2.8171518525679784E-4; 7.203170368997454E-5; 1.1520094173317343E-4; -0.15866369053074683; 0.018444583611385817; -0.027322620639924158; 1.6728515625; -1.85888671875; 1.004638671875;0
64;2241675470; 0.9999999216646507; -3.8845917676777475E-4; 6.768415850551963E-5; 3.448209862189078E-5; -0.15938090175325323; 0.017815727586271687; -0.02634029396978032; 1.672119140625; -1.857177734375; 1.0029296875;0
65;2241692137; 0.9999999109543867; -4.201837823782917E-4; 3.847770031754211E-5; 7.5016248414216955E-6; -0.15957768128881594; 0.01802803672786673; -0.026346564319816267; 1.67626953125; -1.857177734375; 1.00341796875;0
66;2241708804; 0.9999998979002538; -4.433677138160619E-4; 8.581552271763605E-5; -1.61322167377409E-5; -0.15943859566082208; 0.01702723437650911; -0.026804559594850435; 1.67578125; -1.855712890625; 1.002197265625;0
67;2241725471; 0.9999999498928893; -2.839538399103392E-4; 1.3917407746599777E-4; -1.4663280178350837E-5; -0.1598631739304622; 0.01691755098398206; -0.026196213896542468; 1.673583984375; -1.8583984375; 1.004150390625;0
68;2241742138; 0.9999999823262498; -1.8228174106252326E-4; 4.557973209805278E-5; -6.5844523649549735E-6; -0.15953615883049854; 0.017450088324987838; -0.02576183928893684; 1.67626953125; -1.857177734375; 1.00341796875;0
69;2241758805; 0.9999999763619979; -1.6455902191631067E-4; 1.4206437234336872E-4; 3.747827527711412E-6; -0.15870266743380881; 0.01808917960738199; -0.026786761297492828; 1.673583984375; -1.857421875; 1.002197265625;0
70;2241775472; 0.9999999424482376; -3.033235766853326E-4; 1.5184043145917428E-4; 6.543135741665651E-6; -0.15897562690428743; 0.017721928084783713; -0.026572276023142487; 1.673583984375; -1.85693359375; 1.002197265625;0
71;2241792139; 0.9999999390384632; -2.738291080152111E-4; 2.1643461695976254E-4; -9.835968924121198E-6; -0.15982296821257835; 0.017551527794061595; -0.02627489599898531; 1.674072265625; -1.8583984375; 1.0048828125;0
72;2241808806; 0.9999999684069124; -1.9347298603475394E-4; 1.5906718609336182E-4; 2.1260483042462308E-5; -0.1593429396485114; 0.016205428380736377; -0.026424923546099818; 1.67529296875; -1.859619140625; 1.0048828125;0
73;2241825473; 0.9999999911984043; -9.457663327216981E-5; 9.295836268542051E-5; 4.1466412169510755E-6; -0.16012394889312856; 0.01643345273348101; -0.02596846555636047; 1.6748046875; -1.85595703125; 1.002197265625;0
74;2241842140; 0.9999999955597918; 5.643070835187336E-5; 3.732161224345027E-5; 6.559793272548076E-5; -0.15961814326735774; 0.01720936374445815; -0.026640224015514073; 1.67431640625; -1.857421875; 1.003662109375;0
75;2241858807; 0.9999999830497688; 1.3718619335223448E-4; 9.203037699519885E-5; 8.130695015851065E-5; -0.15918141567017113; 0.01764994813974416; -0.026518932099897453; 1.675048828125; -1.854736328125; 1.0029296875;0
76;2241875474; 0.9999999868103916; 1.021746155189518E-4; 8.660979683498134E-5; 9.186026155871829E-5; -0.1593040577944958; 0.018300918149800467; -0.027110693659627635; 1.674560546875; -1.856689453125; 1.004638671875;0
77;2241892141; 0.9999999910158437; 3.5450670820058594E-5; 8.659100397997305E-5; 9.598729392157336E-5; -0.1594965718948954; 0.018719621446839578; -0.026799418437418027; 1.674560546875; -1.85498046875; 1.000732421875;0
78;2241908808; 0.999999995577865; 3.9157175292375834E-5; 2.1045494601745766E-6; 8.547839744621477E-5; -0.1596334474930448; 0.018655178330088288; -0.02713555074368336; 1.67626953125; -1.859130859375; 1.005615234375;0
79;2241925475; 0.9999999982728037; -1.541550152703297E-5; -7.009355614692737E-6; 5.6281646701461525E-5; -0.1591960433347023; 0.018258497015712055; -0.02735203767402339; 1.6748046875; -1.855712890625; 1.005615234375;0
80;2241942142; 0.9999999985174588; -2.058595306986266E-5; 5.455933299654271E-6; 5.011520419950788E-5; -0.15943000394347687; 0.01799954651991785; -0.02690508824654011; 1.67529296875; -1.8583984375; 1.00244140625;0
81;2241958809; 0.9999999993052628; -2.850836967557835E-5; 1.5050633897950583E-5; 1.8714312462697617E-5; -0.1593883909505963; 0.017518858913163567; -0.026726131640908257; 1.675048828125; -1.858642578125; 1.005126953125;0
82;2241975476; 0.9999999991195241; 3.5775184620556733E-6; -3.189740484187132E-5; 2.7031624337536808E-5; -0.15979160498723138; 0.017544340965180313; -0.02644640422443361; 1.672119140625; -1.8564453125; 1.004638671875;0
83;2241992143; 0.999999992264442; 1.0555273483306427E-4; -9.383848217102421E-6; 6.512817730125466E-5; -0.15895999411916042; 0.017098186817724487; -0.02651534077566277; 1.675537109375; -1.857177734375; 1.005615234375;0
84;2242008810; 0.9999999755681788; 2.0527613379839327E-4; -6.652097854129015E-5; 4.7961548765185213E-5; -0.15931218194799923; 0.017356598885128034; -0.026561159500966512; 1.674072265625; -1.85595703125; 1.00439453125;0
85;2242025477; 0.9999999837304308; 1.6812239939037465E-4; -2.4249710136897695E-5; 6.0712014361141715E-5; -0.15890007066046707; 0.018259584318476067; -0.027299239831495424; 1.673095703125; -1.856201171875; 1.007568359375;0
86;2242042144; 0.9999999905692198; 1.2104994557862736E-4; -2.9218368924444075E-5; 5.7920270780442706E-5; -0.1597160126034862; 0.018749318376613998; -0.02674385843860758; 1.672119140625; -1.85546875; 1.006103515625;0
87;2242058811; 0.9999999903889785; 7.091296527236834E-5; -9.621144145088857E-5; 7.02620305141899E-5; -0.15913256042896973; 0.018389823427907067; -0.02705809798998278; 1.673583984375; -1.857421875; 1.00634765625;0
88;2242075478; 0.999999996342065; 5.283622569254853E-5; -6.365877048005593E-5; 2.172012966900061E-5; -0.15870803498219857; 0.017913061636931515; -0.026767664408346943; 1.672119140625; -1.8583984375; 1.00732421875;0
89;2242092145; 0.9999999887895819; 5.477651588525756E-5; -1.3918964672284678E-4; -6.827266692710499E-6; -0.15873638952114155; 0.01760012103429366; -0.027296020579098988; 1.67236328125; -1.856201171875; 1.00341796875;0
90;2242108812; 0.999999994957496; 4.5421221020108815E-5; -6.325601463186976E-5; -6.3408178474611E-5; -0.15966314516489485; 0.017837457244301278; -0.02756261055275071; 1.671142578125; -1.855224609375; 1.005126953125;0
91;2242125479; 0.9999999934055521; 7.420235348867821E-5; -1.51191244578755E-5; -8.633839586574822E-5; -0.16067954011220248; 0.018351846149275618; -0.026892372076437656; 1.673095703125; -1.8583984375; 1.00341796875;0
92;2242142146; 0.9999999837705469; 1.7338323626744923E-4; -4.8120700713714944E-5; -9.030930864128983E-6; -0.16044823829956753; 0.016824392192053544; -0.026569193440891148; 1.6748046875; -1.855224609375; 1.005859375;0
93;2242158813; 0.9999999294403602; 3.6612768989627287E-4; -4.430533580297713E-6; 8.396522905307348E-5; -0.15944932933623582; 0.01713297693157587; -0.02629568795671673; 1.67041015625; -1.85302734375; 1.00732421875;0
94;2242175480; 0.999999917941162; 3.854528495299825E-4; 1.6354096830470403E-5; 1.2359738458961322E-4; -0.15908131252111823; 0.018479609847330485; -0.02633219497501468; 1.671875; -1.85546875; 1.0048828125;0
95;2242192147; 0.999999938312278; 3.3660785622266487E-4; -5.448817365391601E-5; 8.427117173226419E-5; -0.15915984251160142; 0.018844575026131447; -0.02690153932700992; 1.674072265625; -1.854736328125; 1.00634765625;0
96;2242208814; 0.9999999914553517; 1.088986252117119E-4; -7.230092170867204E-5; 1.7212256957499505E-6; -0.15924277337754564; 0.019095608937458597; -0.02679671534959028; 1.6728515625; -1.857421875; 1.006103515625;0
97;2242225481; 0.9999999979049499; -2.928263971258005E-5; -5.1732038336652075E-5; -2.5620762575617743E-5; -0.16012385605414445; 0.019033942692029078; -0.026828205770018945; 1.675048828125; -1.855712890625; 1.0048828125;0
98;2242242148; 0.9999999897290145; -1.2939508509318687E-4; -3.7443061906353163E-6; -6.152124082542398E-5; -0.15970790543753194; 0.018557201888966236; -0.026877488340124413; 1.6748046875; -1.856201171875; 1.006103515625;0
99;2242258815; 0.9999999969486085; -6.525293838113844E-5; -1.619221948343658E-5; -3.978252226322088E-5; -0.16051670872589904; 0.01817176946926126; -0.026632696434531943; 1.6728515625; -1.85595703125; 1.005859375;0
100;2242275482; 0.9999999974308084; -8.96915489095873E-6; -7.104184894538014E-5; 3.315586474261778E-6; -0.16012614509657502; 0.0181025649062085; -0.026776693843948388; 1.673828125; -1.8564453125; 1.0048828125;0
101;2242292149; 0.9999999962269889; -1.6165242884558229E-6; -3.6977764011375536E-5; 7.858787406112012E-5; -0.1597223606574556; 0.018115199024963523; -0.02702287350890937; 1.67626953125; -1.857421875; 1.00732421875;0
102;2242308816; 0.9999999952651597; 1.4411943411257733E-5; -2.6398224045320887E-5; 9.254788052276419E-5; -0.15951266128133137; 0.017750579937307765; -0.026836335769255926; 1.673583984375; -1.856201171875; 1.009521484375;0
103;2242325483; 0.9999999944027893; -7.919852904980651E-5; -5.3097698710875836E-5; 4.5854648321408405E-5; -0.15933256657133704; 0.018331392330883073; -0.026795719181160783; 1.675048828125; -1.855224609375; 1.003173828125;0
104;2242342150; 0.9999999869478785; -1.5006004612577728E-4; -4.203234383447913E-5; 4.2655685435710744E-5; -0.1590264552353669; 0.018315900696387014; -0.026554554685274193; 1.6748046875; -1.8583984375; 1.00830078125;0
105;2242358817; 0.9999999792858377; -1.9085148782960193E-4; -4.8381885817169734E-5; 5.160646141522119E-5; -0.1593480656837993; 0.017897415248556828; -0.02664142802729675; 1.673583984375; -1.85693359375; 1.010009765625;0
106;2242375484; 0.9999999812933824; -1.049719013764272E-4; -1.4666512178518334E-4; 6.988187816503455E-5; -0.1597048266235917; 0.017718419975736366; -0.02716594106225862; 1.675048828125; -1.855712890625; 1.0068359375;0
107;2242392151; 0.9999999839334265; -1.196257541724588E-4; -1.2926485579163596E-4; 3.336799021746995E-5; -0.15950238977563705; 0.017432593219438183; -0.02695659585123862; 1.673828125; -1.857421875; 1.005126953125;0
108;2242408818; 0.9999999771641; -1.8599708378203017E-4; -1.0494490501747335E-4; -7.965616206528914E-6; -0.15960980960407012; 0.01799366502791544; -0.026705508931118352; 1.675537109375; -1.856689453125; 1.003662109375;0
109;2242425485; 0.9999999867355615; -1.5557159012893895E-4; -3.925747159534698E-5; -2.802156564502001E-5; -0.15909381917324614; 0.017909006024064564; -0.026999215491111846; 1.6728515625; -1.859375; 1.0048828125;0
110;2242442152; 0.9999999811027759; -1.6866113947339167E-4; -3.613900699175888E-5; -8.967630718847985E-5; -0.16002219265231268; 0.01821406470776926; -0.02688455787744737; 1.67626953125; -1.857421875; 1.005615234375;0
111;2242458819; 0.9999999669377478; -2.2184091090843294E-4; -1.1410878872641918E-4; -6.237225222976984E-5; -0.15966884926521263; 0.01881861517297596; -0.02678684409144203; 1.67578125; -1.856689453125; 1.0048828125;0
112;2242475486; 0.9999999674548563; -2.0867599272905712E-4; -1.2728811203720217E-4; -7.309140129690972E-5; -0.15971221696504967; 0.019035566469295283; -0.026897173155447138; 1.67431640625; -1.857177734375; 1.005859375;0
113;2242492153; 0.9999999582905946; -2.8052934130587404E-4; -6.198063707434087E-5; -2.967318882513004E-5; -0.15896774275538175; 0.018605978859863204; -0.027316927331719643; 1.677734375; -1.856689453125; 1.00244140625;0
114;2242508820; 0.9999999280933443; -3.7306638808792814E-4; 2.652445262616571E-5; -6.26995182521628E-5; -0.15909893108599352; 0.017667118043949756; -0.026782405477714856; 1.675537109375; -1.85546875; 1.001708984375;0
115;2242525487; 0.9999998736155643; -4.850742720308998E-4; 2.0093379819320637E-5; -1.3064479389074404E-4; -0.15947769630413325; 0.017150616359682867; -0.026452363876191785; 1.67333984375; -1.85546875; 1.004638671875;0
116;2242542154; 0.9999998626398177; -4.982744392393601E-4; -1.5982077438511658E-5; -1.6182553018456725E-4; -0.1595882274808655; 0.01703449282313006; -0.0258751642301326; 1.67626953125; -1.859130859375; 1.005615234375;0
117;2242558821; 0.9999999100191069; -3.804797455337072E-4; -1.0331576931369574E-4; -1.5659755150615465E-4; -0.1595074330011678; 0.016579489522068103; -0.02600981221959124; 1.67529296875; -1.8564453125; 1.000732421875;0
118;2242575488; 0.9999999581499762; -2.7573258046137417E-4; -3.4776603969471913E-6; -8.751854450411711E-5; -0.15955466807554206; 0.01599642380905604; -0.02602959702624625; 1.677001953125; -1.855712890625; 1.000732421875;0
119;2242592155; 0.9999999903226526; -1.2358954121829968E-4; -2.9243718033956926E-5; -5.679018177501272E-5; -0.15975838064490605; 0.01645887013473138; -0.02630255858569927; 1.67724609375; -1.854736328125; 0.99951171875;0
120;2242608822; 0.9999999986394605; -1.0915178723397423E-5; 9.473453616813678E-6; -5.0121764856747575E-5; -0.15924740281900604; 0.01706384297275567; -0.027056433067880446; 1.677734375; -1.855224609375; 1.000244140625;0
121;2242625489; 0.9999999941562391; -7.193594300233808E-5; 7.655847384985953E-5; -2.5525319604202682E-5; -0.15931806133723614; 0.01792166022105385; -0.026890862690683127; 1.67626953125; -1.8564453125; 1.0009765625;0
122;2242642156; 0.9999999941334546; -7.674725788903158E-5; 7.000088252719085E-5; -3.0705465566382983E-5; -0.1602177344377249; 0.018273658379149925; -0.025724091380724748; 1.679443359375; -1.853515625; 1.000244140625;0
123;2242658823; 0.9999999712703871; -2.2573982807586046E-4; -3.2059145242770155E-5; -7.397949809934136E-5; -0.15979367696299365; 0.01771693931936343; -0.026128383296599937; 1.67919921875; -1.853515625; 0.9990234375;0
