DeviceTag:,Xsens DOT 5,,,,,,,,,,,,,,,,,
FirmwareVersion:,1.3.0,,,,,,,,,,,,,,,,,
AppVersion:,2020.1.1,,,,,,,,,,,,,,,,,
Measurement Mode:,Sensor fusion Mode - Orientation (Quaternion),,,,,,,,,,,,,,,,,
StartTime:,2020-08-24 09:00:44.171 +0200,,,,,,,,,,,,,,,,,
© Xsens Technologies B. V. 2005-2020,,,,,,,,,,,,,,,,,,,
PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z
1, 115914183, 0.93557435, -7.67572E-5, 0.089591175, -0.34157583
2, 115930850, 0.9356002, 0.001217362, 0.08939934, -0.34155357
3, 115947517, 0.9355792, 0.0019796863, 0.08966926, -0.34153676
4, 115964184, 0.9355791, 0.002279128, 0.089835756, -0.3414912
5, 115980851, 0.93555427, 0.0027135639, 0.089908995, -0.3415369
6, 115997518, 0.9354987, 0.0031338632, 0.090051584, -0.3416479
7, 116014185, 0.9354527, 0.0032905054, 0.09013646, -0.34174976
8, 116030852, 0.9354261, 0.003392532, 0.0901132, -0.34182766
9, 116047519, 0.93539876, 0.003490145, 0.09013315, -0.3418964
10, 116064186, 0.93540704, 0.0035296832, 0.09013752, -0.34187225
11, 116080853, 0.93545693, 0.003507126, 0.09011638, -0.34174135
12, 116097520, 0.93550515, 0.0034985954, 0.090208076, -0.34158534
13, 116114187, 0.9354919, 0.0035810699, 0.090467304, -0.34155184
14, 116130854, 0.93546826, 0.0037258998, 0.09076068, -0.34153736
15, 116147521, 0.9355214, 0.0038044928, 0.09090917, -0.3413514
16, 116164188, 0.9356488, 0.003732572, 0.090900004, -0.34100538
17, 116180855, 0.9356541, 0.003682514, 0.090812445, -0.34101474
18, 116197522, 0.9355758, 0.0036778268, 0.09080865, -0.34123078
19, 116214189, 0.9353883, 0.003670535, 0.09079471, -0.34174785
20, 116230856, 0.9353052, 0.0036204695, 0.090683654, -0.34200555
21, 116247523, 0.93533564, 0.003622947, 0.09062432, -0.34193778
22, 116264190, 0.9353762, 0.0036076047, 0.09057841, -0.34183902
23, 116280857, 0.9355367, 0.0034504302, 0.09037732, -0.34145445
24, 116297524, 0.9356322, 0.0032538157, 0.09013867, -0.34125763
25, 116314191, 0.9355839, 0.003008052, 0.08997987, -0.34143424
26, 116330858, 0.93566793, 0.002843362, 0.0900084, -0.34119788
27, 116347525, 0.9355966, 0.0027084847, 0.09016005, -0.34135467
28, 116364192, 0.93525237, 0.0025180918, 0.090269126, -0.34226948
29, 116380859, 0.93514174, 0.0020324902, 0.09035246, -0.34255248
30, 116397526, 0.93506604, 0.0014744555, 0.09062713, -0.3426899
31, 116414193, 0.93477607, 0.0011027381, 0.09156373, -0.34323284
32, 116430860, 0.9342526, 8.266821E-4, 0.09277892, -0.34433037
33, 116447527, 0.9340021, 3.9736918E-4, 0.09359397, -0.34479022
34, 116464194, 0.93380976, -9.083645E-5, 0.09385485, -0.34524
35, 116480861, 0.93371916, -4.9230596E-4, 0.093821116, -0.34549406
36, 116497528, 0.9337707, -7.003751E-4, 0.09381094, -0.34535703
37, 116514195, 0.93384254, -7.7000656E-4, 0.0940283, -0.34510332
38, 116530862, 0.93372834, -7.4609806E-4, 0.09444778, -0.34529823
39, 116547529, 0.9337327, -7.2295085E-4, 0.09446587, -0.34528115
40, 116564196, 0.93393445, -7.352509E-4, 0.094079986, -0.34484106
41, 116580863, 0.9339664, -6.5002526E-4, 0.09361781, -0.34488007
42, 116597530, 0.9336768, -3.5200914E-4, 0.093488984, -0.3456988
43, 116614197, 0.93362343, 4.798243E-5, 0.093664825, -0.34579524
44, 116630864, 0.933821, 3.7609172E-4, 0.09372144, -0.34524563
45, 116647531, 0.9338497, 5.0063967E-4, 0.09336441, -0.34526452
46, 116664198, 0.934069, 5.6726264E-4, 0.09296753, -0.34477833
47, 116680865, 0.93423617, 8.146631E-4, 0.09280316, -0.3443687
48, 116697532, 0.93414736, 0.0012405877, 0.09275359, -0.34462178
49, 116714199, 0.9339731, 0.0015910453, 0.092725925, -0.34509957
50, 116730866, 0.93375796, 0.0018224547, 0.09265599, -0.34569892
51, 116747533, 0.9337198, 0.0019537061, 0.09251977, -0.34583777
52, 116764200, 0.93349326, 0.0021684216, 0.09241791, -0.34647468
53, 116780867, 0.93346083, 0.0022913045, 0.092295654, -0.34659368
54, 116797534, 0.9334612, 0.0024248543, 0.09212697, -0.3466368
55, 116814201, 0.9334535, 0.0025961988, 0.09204245, -0.3466787
56, 116830868, 0.933415, 0.0028620234, 0.09205124, -0.3467781
57, 116847535, 0.9334213, 0.0029899618, 0.091984496, -0.34677747
58, 116864202, 0.93326056, 0.0030592054, 0.091910034, -0.34722897
59, 116880869, 0.9331353, 0.0030141005, 0.09198842, -0.34754553
60, 116897536, 0.93302715, 0.002847878, 0.09224388, -0.3477694
61, 116914203, 0.9328847, 0.0026888186, 0.09254605, -0.34807232
62, 116930870, 0.93275356, 0.0024004432, 0.092555314, -0.348423
63, 116947537, 0.93275625, 0.0019737305, 0.09226759, -0.34849492
64, 116964204, 0.93275154, 0.0015446492, 0.09171333, -0.348656
65, 116980871, 0.9328578, 0.0010868493, 0.09105467, -0.3485459
66, 116997538, 0.93292296, 6.551426E-4, 0.09058358, -0.34849527
67, 117014205, 0.93300474, 3.5127142E-4, 0.09055912, -0.34828338
68, 117030872, 0.93282723, 3.906683E-4, 0.09101523, -0.34863982
69, 117047539, 0.9328605, 4.833286E-4, 0.09156397, -0.34840685
70, 117064206, 0.9328278, 4.746926E-4, 0.091751456, -0.348445
71, 117080873, 0.9329394, 2.1670792E-4, 0.09159507, -0.34818748
72, 117097540, 0.93270135, -1.06860796E-4, 0.09139968, -0.3488758
73, 117114207, 0.9327626, -3.5256945E-4, 0.091588266, -0.34866232
74, 117130874, 0.9326113, -2.1279199E-4, 0.09234941, -0.34886673
75, 117147541, 0.9324822, 5.6213685E-7, 0.09350237, -0.3489044
76, 117164208, 0.93258846, 3.0358275E-5, 0.09468486, -0.3483011
77, 117180875, 0.93255544, 1.2311029E-5, 0.09572675, -0.34810477
78, 117197542, 0.93280965, -8.055323E-5, 0.096416436, -0.34723213
79, 117214209, 0.9328829, -4.1094194E-5, 0.09647584, -0.34701902
80, 117230876, 0.93316656, -2.1302025E-4, 0.095644616, -0.34648564
81, 117247543, 0.9335368, -5.9982965E-4, 0.094455786, -0.34581333
82, 117264210, 0.9336928, -9.225956E-4, 0.093607515, -0.34562224
83, 117280877, 0.9338811, -0.0010360338, 0.09314369, -0.34523806
84, 117297544, 0.93417597, -0.0010989277, 0.09256652, -0.344595
85, 117314211, 0.9343632, -0.0012825241, 0.091310546, -0.34442163
86, 117330878, 0.9346866, -0.0015227505, 0.089665085, -0.34397525
87, 117347545, 0.9349822, -0.0015793147, 0.08805979, -0.34358582
88, 117364212, 0.9350735, -0.0013319493, 0.086645596, -0.3436984
89, 117380879, 0.93557864, -0.0010394574, 0.08579368, -0.34253633
90, 117397546, 0.9355422, -4.8302516E-4, 0.0857999, -0.34263504
91, 117414213, 0.93516153, 2.8227386E-4, 0.08659784, -0.34347293
92, 117430880, 0.93491846, 0.0011789376, 0.08772659, -0.3438462
93, 117447547, 0.9349533, 0.0018840529, 0.08872963, -0.34349096
94, 117464214, 0.93493253, 0.0022265955, 0.089225985, -0.34341654
95, 117480881, 0.9347153, 0.0023272547, 0.089220926, -0.3440084
96, 117497548, 0.9348689, 0.002131837, 0.08879822, -0.34370154
97, 117514215, 0.9354515, 0.0016862886, 0.08818293, -0.34227413
98, 117530882, 0.9358971, 0.0014118467, 0.087625794, -0.34119815
99, 117547549, 0.9352267, 0.0016507911, 0.0873391, -0.34310442
100, 117564216, 0.9350251, 0.0018407379, 0.08742683, -0.34362987
101, 117580883, 0.9342795, 0.0022164783, 0.08771371, -0.34557644
102, 117597550, 0.9347819, 0.0023120935, 0.08810385, -0.34411505
103, 117614217, 0.93503046, 0.00249878, 0.08849789, -0.34333628
104, 117630884, 0.9351601, 0.0024505355, 0.08857189, -0.34296477
105, 117647551, 0.935629, 0.0022174313, 0.088276364, -0.34176114
106, 117664218, 0.9356889, 0.0021409672, 0.08788375, -0.34169888
107, 117680885, 0.9355285, 0.0020507204, 0.08747114, -0.34224433
108, 117697552, 0.9357137, 0.0016932982, 0.0870753, -0.34184062
109, 117714219, 0.9355883, 0.001493157, 0.08702192, -0.34219837
110, 117730886, 0.9354448, 0.0015032173, 0.08747737, -0.3424745
111, 117747553, 0.93489605, 0.0017668328, 0.08806363, -0.34381843
112, 117764220, 0.9345899, 0.0019557332, 0.088528186, -0.3445295
113, 117780887, 0.93437564, 0.0020573502, 0.08909116, -0.34496507
114, 117797554, 0.9344854, 0.0019996779, 0.08980567, -0.3444822
115, 117814221, 0.93437666, 0.001998196, 0.09061768, -0.34456462
116, 117830888, 0.933938, 0.0019260666, 0.09116441, -0.34560868
117, 117847555, 0.9338465, 0.0015350681, 0.09130856, -0.3458201
118, 117864222, 0.93357766, 0.0011703791, 0.09139363, -0.34652388
119, 117880889, 0.9334231, 8.1038015E-4, 0.09153389, -0.34690443
120, 117897556, 0.93308485, 4.0789697E-4, 0.091326356, -0.34786817
121, 117914223, 0.93310326, -1.7844835E-4, 0.09076453, -0.34796557
122, 117930890, 0.9332718, -7.1830227E-4, 0.09046229, -0.34759143
123, 117947557, 0.93313044, -8.981171E-4, 0.09055938, -0.34794557
124, 117964224, 0.9329413, -9.350953E-4, 0.09068823, -0.34841838
125, 117980891, 0.93306506, -0.001021692, 0.09078079, -0.34806263
126, 117997558, 0.9330583, -0.0010556685, 0.09091211, -0.34804627
127, 118014225, 0.93290424, -0.0010066195, 0.090952836, -0.34844837
128, 118030892, 0.9327684, -0.0010614548, 0.09076697, -0.34886035
129, 118047559, 0.9326429, -0.0011223082, 0.090524696, -0.34925833
130, 118064226, 0.9324303, -0.001172517, 0.09023266, -0.3499006
131, 118080893, 0.9323666, -0.0011648159, 0.08978423, -0.35018578
132, 118097560, 0.9323745, -0.0011060056, 0.08937888, -0.35026866
133, 118114227, 0.93235534, -9.839813E-4, 0.088993885, -0.350418
134, 118130894, 0.93235993, -9.93338E-4, 0.08846517, -0.35053968
135, 118147561, 0.93236554, -9.963062E-4, 0.08784676, -0.3506804
136, 118164228, 0.93242335, -8.4078667E-4, 0.08739261, -0.35064027
137, 118180895, 0.9323537, -4.2964303E-4, 0.08737701, -0.35082996
138, 118197562, 0.932531, 2.6615475E-5, 0.08793699, -0.3502184
139, 118214229, 0.9324583, 5.186348E-4, 0.08869852, -0.3502196
140, 118230896, 0.9323336, 8.586481E-4, 0.08906325, -0.3504585
141, 118247563, 0.9322584, 9.932981E-4, 0.08873616, -0.35074097
142, 118264230, 0.9322417, 0.0010491438, 0.08829577, -0.35089636
143, 118280897, 0.9321413, 0.0011178856, 0.088094786, -0.35121337
144, 118297564, 0.93210596, 0.0012557872, 0.08811469, -0.35130167
145, 118314231, 0.93187386, 0.0015108866, 0.08814046, -0.35190922
146, 118330898, 0.9318129, 0.0015285255, 0.08781357, -0.35215244
147, 118347565, 0.93172824, 0.0014135335, 0.08726499, -0.35251337
148, 118364232, 0.93161094, 0.0014327056, 0.08717078, -0.3528464
149, 118380899, 0.93134314, 0.0018258656, 0.08796447, -0.35335407
150, 118397566, 0.9311121, 0.0024997122, 0.08934228, -0.35361266
151, 118414233, 0.93083996, 0.003166118, 0.090621844, -0.35399842
152, 118430900, 0.9307521, 0.0036595606, 0.09125781, -0.354061
153, 118447567, 0.9307925, 0.0039911335, 0.09134781, -0.35392806
154, 118464234, 0.9306686, 0.0043371287, 0.0913107, -0.35425928
155, 118480901, 0.9306057, 0.0046624932, 0.09129349, -0.35442442
156, 118497568, 0.9305662, 0.005027203, 0.09131979, -0.35451654
157, 118514235, 0.93050146, 0.0053942194, 0.09149981, -0.3546351
158, 118530902, 0.9303684, 0.0056965, 0.09179832, -0.35490182
159, 118547569, 0.9301121, 0.005775577, 0.09204263, -0.35550866
160, 118564236, 0.9298359, 0.005523712, 0.091981374, -0.35625035
161, 118580903, 0.9296374, 0.004887918, 0.09130443, -0.35695112
162, 118597570, 0.92960966, 0.0040654354, 0.09018296, -0.3573185
163, 118614237, 0.92952377, 0.0033160357, 0.08893889, -0.3578611
164, 118630904, 0.9295556, 0.0027153557, 0.087771155, -0.35807174
165, 118647571, 0.9296857, 0.0022760215, 0.08691758, -0.35794505
166, 118664238, 0.92983764, 0.0019800707, 0.08655388, -0.35764012
