DeviceTag:,Xsens DOT 3,,,,,,,,,,,,,,,,,
FirmwareVersion:,1.3.0,,,,,,,,,,,,,,,,,
AppVersion:,2020.1.1,,,,,,,,,,,,,,,,,
Measurement Mode:,Sensor fusion Mode - Extended (Quaternion),,,,,,,,,,,,,,,,,
StartTime:,2020-08-03 15:35:33.438 +0200,,,,,,,,,,,,,,,,,
© Xsens Technologies B. V. 2005-2020,,,,,,,,,,,,,,,,,,,
PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
49, 3042395601, 0.8491774, -0.19466484, 0.05052831, -0.48831555, -0.7825379, -0.028904583, 0.0978899, 0
50, 3042412268, 0.8501803, -0.19025475, 0.044105567, -0.48893058, -0.40436333, 0.31220648, 0.13113785, 0
51, 3042428935, 0.85092133, -0.18668948, 0.039160326, -0.4894367, -0.16868044, 0.2761868, 0.29024124, 0
52, 3042445602, 0.85147846, -0.18489978, 0.03471184, -0.4894828, -0.27777696, 0.091358796, 0.46242142, 0
53, 3042462269, 0.8515875, -0.18335053, 0.030605238, -0.49014944, -0.39078033, -0.4114591, 0.8572521, 0
54, 3042478936, 0.85202134, -0.18046784, 0.027172908, -0.4906673, -0.53721017, -0.7457466, 1.0818901, 0
55, 3042495603, 0.8522913, -0.17590453, 0.025275575, -0.49195555, -0.53608316, -0.34390542, 0.9026985, 0
56, 3042512270, 0.8524562, -0.17216294, 0.024727887, -0.49302006, -0.48152703, 0.07664427, -0.13990784, 0
57, 3042528937, 0.8526221, -0.17183928, 0.025085114, -0.49282804, -0.5419692, -0.09110969, -0.260067, 0
58, 3042545604, 0.8528761, -0.17265578, 0.024590412, -0.4921277, -0.6644362, -0.80287015, 0.34022427, 0
59, 3042562271, 0.8538599, -0.17078131, 0.023772461, -0.49111477, -0.22754781, -1.4770344, 1.3267021, 0
60, 3042578938, 0.8558108, -0.16519141, 0.024505207, -0.48959264, 0.10050701, -1.269506, 1.0289793, 0
61, 3042595605, 0.8580899, -0.15758531, 0.026498785, -0.4880045, 0.3677895, -0.31590438, -0.082829475, 0
62, 3042612272, 0.8603192, -0.15103853, 0.029568871, -0.485969, 0.41176304, 0.49732593, -1.0685148, 0
63, 3042628939, 0.86237776, -0.14662492, 0.032486267, -0.48347944, 0.2808147, 0.42830524, -0.85401154, 0
64, 3042645606, 0.8645255, -0.14234266, 0.034549706, -0.4807728, 0.17415842, 0.14598313, -0.534935, 0
65, 3042662273, 0.86688745, -0.13653041, 0.035705194, -0.47811374, -0.06758523, 0.105786, -0.6277628, 0
66, 3042678940, 0.86934495, -0.12889743, 0.036039155, -0.47573903, 0.0128070405, 0.17833802, -0.9683132, 0
67, 3042695607, 0.87175775, -0.120575264, 0.036179252, -0.4734901, 0.255548, 0.0565946, -0.3529396, 0
68, 3042712274, 0.87440336, -0.110042736, 0.036984116, -0.47110865, 0.4350938, -0.19914289, 0.5281639, 0
69, 3042728941, 0.87732196, -0.09706026, 0.039352648, -0.46833605, 0.714352, -0.007618774, 0.9957619, 0
70, 3042745608, 0.8798737, -0.083572835, 0.0437442, -0.46575356, 0.84930223, 0.6178982, 0.7685995, 0
71, 3042762275, 0.8818093, -0.07194316, 0.049773805, -0.46342292, 0.62064505, 1.3596029, 0.08323002, 0
72, 3042778942, 0.8831864, -0.06264336, 0.057186402, -0.4612907, 0.4731879, 1.4845995, -0.015701294, 0
73, 3042795609, 0.8840861, -0.055206448, 0.06569902, -0.45937967, 0.36937147, 1.1762424, 0.18589497, 0
74, 3042812276, 0.88462037, -0.0468209, 0.07377813, -0.45805365, 0.19754902, 0.50208694, 0.710248, 0
75, 3042828943, 0.8851048, -0.038145915, 0.08137593, -0.45663375, 0.28351635, 0.67279696, 0.80028343, 0
76, 3042845610, 0.88545257, -0.03155388, 0.08890267, -0.4550562, 0.4294764, 0.8528689, 0.73176765, 0
77, 3042862277, 0.8855654, -0.02736488, 0.096743524, -0.45350593, 0.1425883, 0.71649575, 0.47059536, 0
78, 3042878944, 0.8857836, -0.023215475, 0.10475631, -0.45152676, -0.117486455, 0.30304545, 0.31823254, 0
79, 3042895611, 0.88620573, -0.017999295, 0.11158671, -0.4492946, -0.29792064, 0.015915938, 0.41179276, 0
80, 3042912278, 0.8867436, -0.01263224, 0.116308875, -0.44721383, -0.30240732, -0.020570988, 0.67311573, 0
81, 3042928945, 0.8872506, -0.008801722, 0.12057197, -0.44516644, -0.055651598, 0.11874302, 0.7196045, 0
82, 3042945612, 0.8874806, -0.0075899926, 0.12615873, -0.44317764, -0.13488112, 0.10678105, 0.54201317, 0
83, 3042962279, 0.88762474, -0.0071825897, 0.1326395, -0.44099793, -0.5178576, -0.07058375, 0.02644062, 0
84, 3042978946, 0.8881921, -0.005709032, 0.13843043, -0.43808788, -0.9293398, -0.15559354, -0.38253975, 0
85, 3042995613, 0.8892113, -0.0044887234, 0.14363988, -0.4343414, -0.46240795, -0.06935316, -0.29979324, 0
