DeviceTag:,Xsens DOT 5,,,,,,,,,,,,,,,,,
FirmwareVersion:,1.3.0,,,,,,,,,,,,,,,,,
AppVersion:,2020.1.1,,,,,,,,,,,,,,,,,
Measurement Mode:,Sensor fusion Mode - Orientation (Quaternion),,,,,,,,,,,,,,,,,
StartTime:,2020-08-11 10:05:51.846 +0200,,,,,,,,,,,,,,,,,
© Xsens Technologies B. V. 2005-2020,,,,,,,,,,,,,,,,,,,
PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z
1, 387526495, 0.9990172, 0.03633485, 0.023675518, 0.009181481
2, 387543162, 0.9990109, 0.037370015, 0.02224124, 0.009270432
3, 387559829, 0.99902356, 0.037320904, 0.021722544, 0.0093562165
4, 387576496, 0.9990363, 0.03726332, 0.021182774, 0.009449498
5, 387593163, 0.9990509, 0.037113003, 0.020754633, 0.009448526
6, 387609830, 0.99906695, 0.036848877, 0.020447586, 0.009457033
7, 387626497, 0.9990742, 0.03669469, 0.020288816, 0.009622543
8, 387643164, 0.99907655, 0.03661185, 0.020275695, 0.009724363
9, 387659831, 0.99907446, 0.036647666, 0.020304585, 0.009749186
10, 387676498, 0.99905866, 0.03703531, 0.020368015, 0.009769868
11, 387693165, 0.9990453, 0.03732331, 0.020468008, 0.0098305065
12, 387709832, 0.99903876, 0.037385356, 0.02063648, 0.0099079935
13, 387726499, 0.9990431, 0.037109364, 0.020899076, 0.009965236
14, 387743166, 0.9990469, 0.036817834, 0.021198776, 0.0100195
15, 387759833, 0.99903995, 0.036888443, 0.021388434, 0.010055793
16, 387776500, 0.9990325, 0.037038904, 0.02145443, 0.010100773
17, 387793167, 0.99902517, 0.03720144, 0.021511655, 0.010108996
18, 387809834, 0.9990251, 0.037185363, 0.02159967, 0.009984897
19, 387826501, 0.99902946, 0.037069052, 0.02174239, 0.009671161
20, 387843168, 0.9990328, 0.037090525, 0.021757519, 0.009190974
21, 387859835, 0.9990277, 0.037255533, 0.021759253, 0.009068944
22, 387876502, 0.99902827, 0.03718892, 0.02180472, 0.0091777155
23, 387893169, 0.9990318, 0.03700736, 0.021873474, 0.00935941
24, 387909836, 0.99903095, 0.037067074, 0.021837242, 0.009292991
25, 387926503, 0.9990245, 0.037320733, 0.02176413, 0.009147094
26, 387943170, 0.99902123, 0.037411213, 0.021726178, 0.009230132
27, 387959837, 0.9990293, 0.037214372, 0.021713536, 0.009173149
28, 387976504, 0.9990421, 0.036954686, 0.021679861, 0.008911794
29, 387993171, 0.9990459, 0.036886126, 0.021597605, 0.008968623
30, 388009838, 0.999039, 0.037094798, 0.021471841, 0.009168332
31, 388026505, 0.99902946, 0.037382737, 0.021401148, 0.0092051
32, 388043172, 0.99903095, 0.037438024, 0.021395234, 0.008826081
33, 388059839, 0.99904, 0.037193872, 0.021408482, 0.008806504
34, 388076506, 0.99904764, 0.03704617, 0.021381125, 0.008625282
35, 388093173, 0.99905276, 0.036952116, 0.021374434, 0.0084569
36, 388109840, 0.99905837, 0.03667095, 0.021533174, 0.008604741
37, 388126507, 0.99907357, 0.036098517, 0.021870263, 0.008398632
38, 388143174, 0.99908584, 0.03545752, 0.022277486, 0.008600141
39, 388159841, 0.999088, 0.035102095, 0.022710001, 0.008684456
40, 388176508, 0.999077, 0.035067707, 0.023149563, 0.008928744
41, 388193175, 0.9990631, 0.03520612, 0.023545142, 0.0089066345
42, 388209842, 0.99904954, 0.03536411, 0.023942795, 0.008747139
43, 388226509, 0.99903446, 0.035553124, 0.024362415, 0.008516349
44, 388243176, 0.9990221, 0.035759814, 0.02477305, 0.007906078
45, 388259843, 0.9990035, 0.035860877, 0.025206063, 0.008427248
46, 388276510, 0.9989955, 0.035687093, 0.025602551, 0.008902724
47, 388293177, 0.99899703, 0.035418063, 0.026018748, 0.008589491
48, 388309844, 0.9989911, 0.03522477, 0.02643298, 0.008798616
49, 388326511, 0.9989867, 0.035310805, 0.02678414, 0.007841577
50, 388343178, 0.99896663, 0.03545982, 0.027149947, 0.008450054
51, 388359845, 0.99895436, 0.035510805, 0.027527645, 0.008455158
52, 388376512, 0.9989326, 0.035549633, 0.027983362, 0.009337611
53, 388393179, 0.99891555, 0.035610016, 0.028493224, 0.0093766395
54, 388409846, 0.99889636, 0.035655998, 0.029037056, 0.009590451
55, 388426513, 0.9988782, 0.035558563, 0.029736638, 0.009694461
56, 388443180, 0.998865, 0.035159543, 0.030654795, 0.0096296035
57, 388459847, 0.9988464, 0.03476849, 0.031652555, 0.009762441
58, 388476514, 0.99883026, 0.03438537, 0.032502163, 0.0099821715
59, 388493181, 0.99881727, 0.033828527, 0.033392247, 0.0102395415
60, 388509848, 0.99880785, 0.03298936, 0.03443327, 0.010441729
61, 388526515, 0.9987921, 0.032146182, 0.035538204, 0.010859921
62, 388543182, 0.99876547, 0.03190369, 0.03659518, 0.010522565
63, 388559849, 0.9987284, 0.032307785, 0.037547097, 0.009393941
64, 388576516, 0.9986712, 0.032922357, 0.038579762, 0.009167325
65, 388593183, 0.9986122, 0.033381507, 0.039675526, 0.009238816
66, 388609850, 0.99856776, 0.033455487, 0.040781133, 0.008958995
