DeviceTag:,Xsens DOT 2,,,,,,,,,,,,,,,,,
FirmwareVersion:,1.3.0,,,,,,,,,,,,,,,,,
AppVersion:,2020.1.1,,,,,,,,,,,,,,,,,
Measurement Mode:,Sensor fusion Mode - Extended (Quaternion),,,,,,,,,,,,,,,,,
StartTime:,2020-08-03 15:46:12.324 +0200,,,,,,,,,,,,,,,,,
© Xsens Technologies B. V. 2005-2020,,,,,,,,,,,,,,,,,,,
PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
50, 347739525, 0.05507624, -0.4461446, 0.18725406, -0.8734182, 0.2986466, 0.058825787, -0.032381058, 0
51, 347756192, 0.053230155, -0.4453148, 0.18808019, -0.8737787, 0.2693576, 0.07358936, 0.11288452, 0
52, 347772859, 0.050530605, -0.4442959, 0.18939984, -0.87417245, 0.2436223, 0.0746066, 0.08063221, 0
53, 347789526, 0.049054872, -0.4435317, 0.19019054, -0.8744728, 0.1670783, -0.012635117, 0.049567223, 0
54, 347806193, 0.04719796, -0.4426924, 0.19157809, -0.8746973, 0.10389873, 0.042363416, 0.042366028, 0
55, 347822860, 0.045115776, -0.4417103, 0.19306359, -0.8749771, 0.1141174, 0.04398661, 0.08040333, 0
56, 347839527, 0.043840375, -0.44091433, 0.194063, -0.8752222, 0.12460671, 0.01725921, 0.058259964, 0
57, 347856194, 0.042516112, -0.44021288, 0.19510522, -0.87540895, 0.05717868, -0.017940281, 1.1444092E-5, 0
58, 347872861, 0.04036231, -0.4393117, 0.1965763, -0.8756345, 0.033959456, -0.10169063, 0.07607174, 0
59, 347889528, 0.039573785, -0.43873292, 0.19748347, -0.87575656, -0.016828755, -0.10332296, 0.11336613, 0
60, 347906195, 0.038711395, -0.4380784, 0.19854356, -0.87588304, -0.04502501, -0.14252317, 0.08810139, 0
61, 347922862, 0.03824729, -0.43751547, 0.19954495, -0.87595737, -0.076424375, -0.09799488, 0.015899658, 0
62, 347939529, 0.037746433, -0.43702298, 0.20054504, -0.8759964, -0.030598588, -0.14913112, 0.023560524, 0
63, 347956196, 0.037179805, -0.43661007, 0.20159498, -0.8759855, -0.06291503, -0.20159158, -0.007013321, 0
64, 347972863, 0.036643602, -0.43638408, 0.20267595, -0.87587124, -0.061654218, -0.17276594, -0.033093452, 0
65, 347989530, 0.036281273, -0.43629044, 0.2034862, -0.87574506, -0.08354451, -0.12168207, 0.091303825, 0
66, 348006197, 0.03593529, -0.43622786, 0.20399417, -0.8756723, -0.035176747, -0.08845655, 0.16390896, 0
67, 348022864, 0.035892133, -0.43629357, 0.204086, -0.87561995, -0.017572558, -0.040866844, 0.10374832, 0
68, 348039531, 0.036511827, -0.43665877, 0.20364748, -0.8755144, -0.06828639, -0.0852512, 0.100328445, 0
69, 348056198, 0.036788136, -0.4370617, 0.20323111, -0.87539864, -0.10110037, -0.032773025, 0.11436558, 0
70, 348072865, 0.037082855, -0.43748775, 0.20274365, -0.8752865, -0.14441669, -0.06954116, 0.07639599, 0
71, 348089532, 0.037323628, -0.4378298, 0.2022244, -0.8752253, -0.10978217, -0.10644129, 0.0106573105, 0
72, 348106199, 0.037169367, -0.43813822, 0.20213275, -0.87509865, -0.07406011, -0.16666785, -0.010112762, 0
73, 348122866, 0.037222557, -0.43849432, 0.20220225, -0.874902, -0.11591094, -0.18286218, 0.02290535, 0
74, 348139533, 0.036908638, -0.43872803, 0.20268352, -0.8746867, -0.086248115, -0.14639832, 0.07027912, 0
75, 348156200, 0.036736846, -0.4389954, 0.20312409, -0.8744574, -0.047659922, -0.0815456, 0.083091736, 0
76, 348172867, 0.03540658, -0.43902087, 0.20414385, -0.87426203, -0.018622827, -0.13076732, 0.05980301, 0
77, 348189534, 0.035061516, -0.43933213, 0.20463079, -0.8740058, -0.011744645, -0.18972975, 0.0927639, 0
78, 348206201, 0.03459584, -0.43974388, 0.20524868, -0.8736723, -0.025295336, -0.18257818, 0.09766865, 0
79, 348222868, 0.03364255, -0.44010606, 0.20601135, -0.8733475, -0.028257841, -0.1558171, 0.1281395, 0
80, 348239535, 0.0329966, -0.44057322, 0.20654397, -0.8730108, 0.034860957, -0.13629748, 0.15601254, 0
81, 348256202, 0.031305067, -0.44080004, 0.20752403, -0.8727261, 0.050615236, -0.17088158, 0.14057732, 0
82, 348272869, 0.030569158, -0.44114974, 0.20803723, -0.8724532, 0.05050121, -0.09062774, 0.23443413, 0
83, 348289536, 0.03081415, -0.44149894, 0.20798232, -0.8722812, 0.109550394, 0.052123096, 0.39894485, 0
84, 348306203, 0.030351691, -0.44143355, 0.20813864, -0.8722931, 0.22930792, 0.002284456, 0.32111263, 0
85, 348322870, 0.030402701, -0.44143412, 0.20820495, -0.8722753, 0.2107871, -0.15606306, 0.19569588, 0
86, 348339537, 0.028795902, -0.44111577, 0.20942453, -0.8721988, 0.18453504, -0.14428042, 0.1361742, 0
87, 348356204, 0.02635556, -0.44053456, 0.21112968, -0.8721588, 0.16521485, 0.016018266, 0.2545128, 0
88, 348372871, 0.02590591, -0.44042453, 0.21166879, -0.87209713, 0.18655397, 0.014682517, 0.21904945, 0
89, 348389538, 0.02482179, -0.4401748, 0.21239746, -0.8720776, 0.24318478, -0.09933797, 0.18500996, 0
