DeviceTag:,Xsens DOT 2,,,,,,,,,,,,,,,,,
FirmwareVersion:,1.3.0,,,,,,,,,,,,,,,,,
AppVersion:,2020.1.1,,,,,,,,,,,,,,,,,
Measurement Mode:,Sensor fusion Mode - Extended (Quaternion),,,,,,,,,,,,,,,,,
StartTime:,2020-08-03 15:37:19.058 +0200,,,,,,,,,,,,,,,,,
© Xsens Technologies B. V. 2005-2020,,,,,,,,,,,,,,,,,,,
PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
1, 4108675886, 0.042207606, 0.41271216, -0.24295892, 0.8768468, 0.034933846, 0.10992662, 0.2566824, 0
2, 4108692553, 0.04179379, 0.41344118, -0.24331914, 0.8764231, 0.08979105, 0.16224328, 0.24639606, 0
3, 4108709220, 0.041583337, 0.41327202, -0.24404602, 0.87631094, 0.09543854, 0.034372743, 0.21266365, 0
4, 4108725887, 0.04208898, 0.41276503, -0.24438557, 0.8764311, 0.067848, -0.03668127, 0.1928463, 0
5, 4108742554, 0.042864297, 0.41244152, -0.2442894, 0.87657267, 0.06699773, -0.10967571, 0.15639019, 0
6, 4108759221, 0.0438959, 0.4122032, -0.24393392, 0.87673277, 0.035095613, -0.009170694, 0.16330051, 0
7, 4108775888, 0.04476512, 0.41219237, -0.24327767, 0.8768761, 0.09871438, 0.049923602, 0.19350147, 0
8, 4108792555, 0.045658216, 0.41217077, -0.24267724, 0.8770066, 0.05280819, -0.04539495, 0.08120155, 0
9, 4108809222, 0.046618465, 0.41219762, -0.24204569, 0.87711805, 0.049865797, -0.060592268, 0.091846466, 0
10, 4108825889, 0.047537766, 0.41235256, -0.2412836, 0.87720585, 0.03329368, -0.04938647, 0.117925644, 0
11, 4108842556, 0.048310578, 0.41262832, -0.24031803, 0.87729895, -0.045724045, -0.006505177, 0.09940243, 0
12, 4108859223, 0.048986904, 0.4130099, -0.23932771, 0.87735254, -0.1723459, -0.028160928, 0.10418701, 0
13, 4108875890, 0.04958277, 0.41347286, -0.23835087, 0.87736696, -0.17649443, -0.05807755, 0.057250023, 0
14, 4108892557, 0.050101742, 0.41397253, -0.2374443, 0.87734765, -0.13690041, -0.041900016, 0.029047966, 0
15, 4108909224, 0.05055968, 0.41447192, -0.23655124, 0.877327, -0.104180425, -0.006898364, 0.012158394, 0
16, 4108925891, 0.050960124, 0.41495278, -0.23561542, 0.87732834, -0.12558071, -0.013277982, 0.02689743, 0
17, 4108942558, 0.051290534, 0.41543043, -0.23462754, 0.87734795, -0.16375461, -0.07409435, 0.04041004, 0
18, 4108959225, 0.051701512, 0.41585112, -0.23387058, 0.87732637, -0.22190396, -0.11893122, 0.022574425, 0
19, 4108975892, 0.052109823, 0.4161935, -0.2334242, 0.87725884, -0.18225703, -0.12025064, 0.01952076, 0
20, 4108992559, 0.052596048, 0.4164431, -0.2332509, 0.8771574, -0.11541304, -0.04350132, 0.07823658, 0
21, 4109009226, 0.052943237, 0.41667035, -0.23304315, 0.8770838, -0.09750455, -0.029653436, 0.01877594, 0
22, 4109025893, 0.053225227, 0.41686556, -0.23271492, 0.8770611, -0.09792601, -0.052240174, -0.029889107, 0
23, 4109042560, 0.0534265, 0.4170564, -0.23238465, 0.87704575, -0.07679263, -0.06461908, -0.029524803, 0
24, 4109059227, 0.053538155, 0.41732028, -0.23217072, 0.87697023, -0.04928092, -0.05418619, -0.057718277, 0
25, 4109075894, 0.053752564, 0.41752973, -0.23213919, 0.8768655, -0.040922023, -0.033151217, -0.0019273758, 0
26, 4109092561, 0.054063216, 0.417633, -0.23216206, 0.8767911, -0.032039687, -0.0010565458, 0.109568596, 0
27, 4109109228, 0.054524463, 0.41764134, -0.23226999, 0.87672997, -0.07542164, -0.058173914, 0.073456764, 0
28, 4109125895, 0.05458062, 0.41767496, -0.23220252, 0.8767284, -0.060191453, -0.049759682, 0.13297081, 0
29, 4109142562, 0.05460451, 0.41761073, -0.23221402, 0.8767545, -0.034288563, -0.06831062, 0.13027668, 0
30, 4109159229, 0.054663897, 0.41756243, -0.23232576, 0.8767443, -0.06618495, -0.061040662, 0.07545757, 0
31, 4109175896, 0.054713085, 0.417527, -0.23270658, 0.8766571, -0.072782345, -0.003509349, 0.07297039, 0
32, 4109192563, 0.054755904, 0.41747418, -0.23290083, 0.8766279, -0.05015885, 0.035488326, 0.1678896, 0
33, 4109209230, 0.054874673, 0.4173481, -0.23304825, 0.87664145, -0.025466383, -0.008038644, 0.12446976, 0
34, 4109225897, 0.054721616, 0.41731545, -0.23316316, 0.876636, -0.009026543, -0.10270756, 0.11166954, 0
35, 4109242564, 0.054456852, 0.4173531, -0.2333575, 0.8765827, -0.012334158, -0.05645996, 0.13578033, 0
36, 4109259231, 0.055261876, 0.41710228, -0.23412906, 0.876446, -0.0502468, 0.027651543, 0.18275261, 0
37, 4109275898, 0.055908833, 0.41688964, -0.23469836, 0.876354, -0.027371537, 0.03374188, 0.13760471, 0
38, 4109292565, 0.0559089, 0.41689673, -0.23479669, 0.8763242, 0.012799372, 0.015174602, 0.1932602, 0
39, 4109309232, 0.05605544, 0.4168797, -0.23479606, 0.87632316, -0.030151619, 0.029385416, 0.17697525, 0
40, 4109325899, 0.05582586, 0.41698655, -0.23454805, 0.87635344, -0.06993944, -0.039246418, 0.15100193, 0
41, 4109342566, 0.055824347, 0.41706383, -0.23449701, 0.87633026, -0.032206092, -0.022446204, 0.08834362, 0
42, 4109359233, 0.055967174, 0.4171313, -0.23451287, 0.87628484, 0.015861792, 0.015301026, 0.1106987, 0
43, 4109375900, 0.055907123, 0.41725573, -0.23431705, 0.87628186, 0.023437457, 0.077486075, 0.11550522, 0
44, 4109392567, 0.05544837, 0.41748285, -0.23382688, 0.8763338, 0.03746556, 0.0470157, 0.08714867, 0
45, 4109409234, 0.055874445, 0.41745752, -0.23379278, 0.8763279, 0.045789592, 0.02473685, 0.11468506, 0
46, 4109425901, 0.05598329, 0.417473, -0.23370877, 0.876336, 0.015836228, 0.014224728, 0.1288042, 0
47, 4109442568, 0.056095578, 0.41742757, -0.23370433, 0.87635154, 0.036439665, 0.0846968, 0.1308403, 0
48, 4109459235, 0.055663764, 0.41748634, -0.23344088, 0.8764213, 0.064069316, 0.090142414, 0.14922905, 0
49, 4109475902, 0.05476121, 0.41762716, -0.23289323, 0.87655675, 0.028120445, 0.09642011, 0.149786, 0
50, 4109492569, 0.055149145, 0.4174095, -0.23292789, 0.8766269, 0.05389163, 0.07626039, 0.16498852, 0
51, 4109509236, 0.054701407, 0.41743094, -0.2326198, 0.87672657, 0.049537163, 0.09735107, 0.13967228, 0
52, 4109525903, 0.05367559, 0.41763097, -0.23203419, 0.8768499, 0.096378215, 0.07585577, 0.100634575, 0
53, 4109542570, 0.054312505, 0.41740668, -0.23225956, 0.8768578, 0.04822587, 0.09788979, 0.092656136, 0
54, 4109559237, 0.0546179, 0.41727415, -0.23234072, 0.87688035, 0.028171713, 0.08197773, 0.07416725, 0
55, 4109575904, 0.05435127, 0.41730317, -0.23213904, 0.87693655, -0.004878212, 0.05371117, 0.10890007, 0
56, 4109592571, 0.05407647, 0.41730076, -0.23205267, 0.8769775, -0.0035234164, 0.02797354, 0.12826252, 0
57, 4109609238, 0.053622536, 0.41733262, -0.23202297, 0.87699825, -0.009094337, 0.03286325, 0.118577, 0
58, 4109625905, 0.05364745, 0.41719595, -0.23219766, 0.8770154, 0.009888227, 0.056414027, 0.14331245, 0
59, 4109642572, 0.053301513, 0.4171097, -0.23205331, 0.87711567, 0.026141083, 0.095019825, 0.13764381, 0
60, 4109659239, 0.052669846, 0.41711882, -0.23167105, 0.8772506, -0.009073188, 0.07043737, 0.099983215, 0
61, 4109675906, 0.052209716, 0.41714117, -0.2314521, 0.87732536, -0.0021062882, 0.06738382, 0.10300732, 0
62, 4109692573, 0.052274104, 0.41713905, -0.23146631, 0.8773186, -0.012200943, 0.03439934, 0.08186531, 0
63, 4109709240, 0.052579634, 0.4170822, -0.23151071, 0.8773159, 0.004986937, 0.08864365, 0.124341965, 0
64, 4109725907, 0.05259468, 0.417157, -0.23121974, 0.877356, 0.04453409, 0.09361016, 0.10795975, 0
65, 4109742574, 0.05212755, 0.41743225, -0.23053132, 0.877434, 0.054816566, 0.03330413, 0.15833855, 0
66, 4109759241, 0.05235321, 0.41757232, -0.23011225, 0.87746406, 0.041613348, 0.092826106, 0.18075371, 0
67, 4109775908, 0.0523958, 0.41773787, -0.22952665, 0.87753594, 0.025013851, 0.047131952, 0.17752647, 0
68, 4109792575, 0.05252861, 0.4178734, -0.22914737, 0.87756264, 0.035779897, 0.08976085, 0.17533016, 0
69, 4109809242, 0.05254725, 0.41801473, -0.22876343, 0.8775944, 0.068189904, 0.10051011, 0.18325329, 0
70, 4109825909, 0.05291401, 0.41808733, -0.2285226, 0.8776005, 0.076875225, 0.17382397, 0.18813896, 0
71, 4109842576, 0.053218894, 0.4181748, -0.22810891, 0.877648, 0.08373794, 0.16177258, 0.1725359, 0
72, 4109859243, 0.05387813, 0.4181368, -0.22791195, 0.877677, 0.07888962, 0.091683984, 0.12003708, 0
73, 4109875910, 0.053549536, 0.4183206, -0.22735947, 0.87775284, 0.060558766, -0.0066545396, 0.1116333, 0
74, 4109892577, 0.053412072, 0.41840884, -0.22710782, 0.8777843, 0.069540665, 0.007886347, 0.147089, 0
75, 4109909244, 0.053064242, 0.41849548, -0.2267407, 0.87785923, 0.06041939, 0.05077544, 0.16317368, 0
76, 4109925911, 0.05308546, 0.41845077, -0.22646932, 0.87794924, 0.06431721, 0.0781061, 0.147789, 0
77, 4109942578, 0.052898206, 0.4184866, -0.22601567, 0.87806034, 0.04823224, 0.0273593, 0.12405014, 0
78, 4109959245, 0.05316825, 0.4184649, -0.22573732, 0.878126, 0.041170403, 0.038474485, 0.14019108, 0
79, 4109975912, 0.05287448, 0.41861418, -0.22511841, 0.87823135, 0.02055636, 0.0047445376, 0.124967575, 0
80, 4109992579, 0.053029478, 0.41861102, -0.22453718, 0.8783723, 0.06690482, -0.051469084, 0.11083698, 0
81, 4110009246, 0.053423543, 0.4185149, -0.22404285, 0.8785204, 0.0567592, -0.0019070684, 0.1184082, 0
82, 4110025913, 0.053528354, 0.41837883, -0.22362274, 0.878686, 0.05728475, 0.016586449, 0.14691925, 0
83, 4110042580, 0.053852897, 0.41809857, -0.22343837, 0.87884647, 0.061936084, 0.09836233, 0.07243252, 0
84, 4110059247, 0.054179907, 0.4177591, -0.22329648, 0.879024, 0.029365774, 0.05443641, 0.06519699, 0
85, 4110075914, 0.05400192, 0.41750368, -0.22311953, 0.87920094, 0.013199138, 0.016242882, 0.036769867, 0
86, 4110092581, 0.053536154, 0.4172724, -0.2231519, 0.87933105, -0.022578008, -0.005029572, 0.0047597885, 0
87, 4110109248, 0.05378685, 0.4168716, -0.22364527, 0.8793806, -0.015465587, 0.0647193, 0.015464783, 0
88, 4110125915, 0.053824864, 0.41656908, -0.22391102, 0.8794539, -0.025472024, 0.110304646, 0.00584507, 0
89, 4110142582, 0.053859144, 0.4163084, -0.22396515, 0.87956154, -0.060013786, 0.03771809, -0.0049619675, 0
90, 4110159249, 0.054194666, 0.41600204, -0.22410884, 0.8796492, -0.11301386, -0.0765051, 0.00838089, 0
91, 4110175916, 0.054077785, 0.41583866, -0.22413012, 0.8797282, -0.14199276, -0.062126767, 0.03904915, 0
