DeviceTag:,Xsens DOT 5,,,,,,,,,,,,,,,,,
FirmwareVersion:,1.3.0,,,,,,,,,,,,,,,,,
AppVersion:,2020.1.1,,,,,,,,,,,,,,,,,
Measurement Mode:,Sensor fusion Mode - Orientation (Quaternion),,,,,,,,,,,,,,,,,
StartTime:,2020-08-10 11:49:33.339 +0200,,,,,,,,,,,,,,,,,
© Xsens Technologies B. V. 2005-2020,,,,,,,,,,,,,,,,,,,
PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z
84, 348300426, 0.96154624, 0.122877456, 0.074031815, 0.23419979
85, 348317093, 0.96164215, 0.122976705, 0.07411304, 0.23372768
86, 348333760, 0.96175003, 0.12256689, 0.07416486, 0.2334823
87, 348350427, 0.96174276, 0.121971495, 0.07425092, 0.23379654
88, 348367094, 0.9617625, 0.121594794, 0.07419339, 0.23393
89, 348383761, 0.9618157, 0.12107824, 0.07405427, 0.23402333
90, 348400428, 0.9618614, 0.12044439, 0.07388763, 0.23421459
91, 348417095, 0.96200687, 0.12014484, 0.07368749, 0.23383358
92, 348433762, 0.9620058, 0.12035652, 0.07359337, 0.23375915
93, 348450429, 0.96201336, 0.12053453, 0.07345688, 0.23367907
94, 348467096, 0.96199965, 0.120376594, 0.07325611, 0.23388031
95, 348483763, 0.96203357, 0.120155424, 0.07306901, 0.23391257
96, 348500430, 0.96201223, 0.120346725, 0.072883755, 0.23396
97, 348517097, 0.9619341, 0.1206089, 0.07278353, 0.23417753
98, 348533764, 0.96197456, 0.12040921, 0.07253198, 0.2341916
99, 348550431, 0.9620087, 0.120018594, 0.07227553, 0.23433106
100, 348567098, 0.96202666, 0.11981388, 0.07206668, 0.23442693
101, 348583765, 0.96195173, 0.11997388, 0.07202812, 0.23466395
102, 348600432, 0.9617642, 0.12015043, 0.07211748, 0.23531379
103, 348617099, 0.96161443, 0.11996977, 0.07214221, 0.23600993
104, 348633766, 0.9614926, 0.11969859, 0.07211351, 0.23665212
105, 348650433, 0.96139234, 0.1196874, 0.0720928, 0.23707068
106, 348667100, 0.9613747, 0.1197897, 0.07215105, 0.23707263
107, 348683767, 0.9613357, 0.11960587, 0.07215893, 0.23732083
108, 348700434, 0.9611847, 0.11931288, 0.07222136, 0.23806025
109, 348717101, 0.96114683, 0.11932042, 0.07217559, 0.23822317
110, 348733768, 0.961084, 0.119562514, 0.07215812, 0.23836051
111, 348750435, 0.96112925, 0.11954537, 0.07211077, 0.23820086
112, 348767102, 0.96117127, 0.119121805, 0.0720497, 0.23826249
113, 348783769, 0.96127343, 0.11904613, 0.07191188, 0.23792927
114, 348800436, 0.9612064, 0.119488634, 0.071840204, 0.23800045
115, 348817103, 0.96122, 0.120068535, 0.07175804, 0.23767714
116, 348833770, 0.96133465, 0.120061226, 0.07154004, 0.23728283
117, 348850437, 0.9613491, 0.11978346, 0.07142674, 0.2373987
118, 348867104, 0.96140575, 0.119957924, 0.0713543, 0.23710297
119, 348883771, 0.96137303, 0.1203864, 0.07131747, 0.23702963
120, 348900438, 0.96136594, 0.12055033, 0.07122658, 0.23700245
121, 348917105, 0.9613112, 0.12037944, 0.0711961, 0.23732018
122, 348933772, 0.9612351, 0.12046172, 0.07117784, 0.23759167
123, 348950439, 0.9611643, 0.12106483, 0.07121129, 0.23756175
124, 348967106, 0.9612209, 0.12162349, 0.07125568, 0.23703346
125, 348983773, 0.96117073, 0.121609665, 0.071310595, 0.23722753
126, 349000440, 0.96107996, 0.12159952, 0.07139165, 0.2375763
127, 349017107, 0.96110487, 0.12195643, 0.071455024, 0.23727283
128, 349033774, 0.96096337, 0.12258725, 0.071623735, 0.23746982
129, 349050441, 0.9609387, 0.12315165, 0.07181453, 0.23722015
130, 349067108, 0.9608978, 0.12317967, 0.07194579, 0.23733152
131, 349083775, 0.9608741, 0.12279361, 0.07191817, 0.23763537
132, 349100442, 0.96085596, 0.12231103, 0.07185619, 0.23797657
133, 349117109, 0.9608589, 0.1220838, 0.07182977, 0.23808923
134, 349133776, 0.9606918, 0.12224623, 0.07194685, 0.2386439
135, 349150443, 0.96065795, 0.122546084, 0.071950234, 0.23862578
136, 349167110, 0.9605869, 0.12246785, 0.07196745, 0.2389462
137, 349183777, 0.9606144, 0.12234404, 0.07188758, 0.23892283
138, 349200444, 0.9605487, 0.12244061, 0.07185441, 0.23914772
139, 349217111, 0.96040577, 0.12278864, 0.07189675, 0.2395302
140, 349233778, 0.96047, 0.12320282, 0.07182014, 0.2390824
141, 349250445, 0.96048677, 0.12355019, 0.07176071, 0.23885372
142, 349267112, 0.9605298, 0.12387992, 0.071759954, 0.23850942
143, 349283779, 0.96047294, 0.12416243, 0.07187049, 0.23855826
144, 349300446, 0.9603809, 0.12457173, 0.07215421, 0.23862989
145, 349317113, 0.96044683, 0.12474438, 0.0724033, 0.23819871
146, 349333780, 0.9604589, 0.12441728, 0.072607644, 0.23825943
147, 349350447, 0.9605075, 0.12379737, 0.072759576, 0.23833951
148, 349367114, 0.9604774, 0.123472586, 0.07300388, 0.23855488
149, 349383781, 0.9604875, 0.12364222, 0.073370464, 0.23831366
150, 349400448, 0.96044725, 0.12392456, 0.073808774, 0.2381935
151, 349417115, 0.96041816, 0.1240585, 0.07423621, 0.23810887
152, 349433782, 0.96037936, 0.1239972, 0.07454461, 0.23820034
153, 349450449, 0.9603853, 0.123927325, 0.074696645, 0.23816521
154, 349467116, 0.96039516, 0.12381073, 0.07482187, 0.23814665
155, 349483783, 0.96041304, 0.123730525, 0.07490835, 0.23808934
156, 349500450, 0.96040785, 0.12381056, 0.07500921, 0.23803648
157, 349517117, 0.9604332, 0.12402457, 0.07508946, 0.23779745
158, 349533784, 0.96048105, 0.12436054, 0.0750871, 0.23742945
159, 349550451, 0.9604978, 0.124427006, 0.07496084, 0.23736691
160, 349567118, 0.96054053, 0.124188475, 0.07477069, 0.23737872
161, 349583785, 0.96056634, 0.124035455, 0.07465202, 0.23739193
162, 349600452, 0.96057016, 0.124161586, 0.07464075, 0.23731367
163, 349617119, 0.96057516, 0.12453689, 0.07467081, 0.23708706
164, 349633786, 0.9605403, 0.124716386, 0.07463403, 0.23714577
165, 349650453, 0.960524, 0.12476927, 0.07452097, 0.2372193
166, 349667120, 0.96049285, 0.124835566, 0.074487, 0.23732123
167, 349683787, 0.96039474, 0.12498845, 0.074581414, 0.237608
168, 349700454, 0.960371, 0.12519145, 0.07464641, 0.23757662
169, 349717121, 0.9603954, 0.1251726, 0.07466516, 0.23748198
170, 349733788, 0.960399, 0.12515388, 0.07464852, 0.23748265
171, 349750455, 0.96042466, 0.12532298, 0.0746606, 0.23728572
172, 349767122, 0.9603535, 0.12568519, 0.074806325, 0.2373364
173, 349783789, 0.96026987, 0.12616153, 0.07498047, 0.2373671
174, 349800456, 0.9602022, 0.12650928, 0.07516485, 0.23739743
175, 349817123, 0.9601601, 0.12670723, 0.07529415, 0.23742107
176, 349833790, 0.96011424, 0.12698893, 0.07541868, 0.23741639
177, 349850457, 0.960058, 0.12726344, 0.07557531, 0.23744704
178, 349867124, 0.9599722, 0.1274788, 0.07577926, 0.23761357
179, 349883791, 0.9600432, 0.12759383, 0.075893275, 0.23722829
180, 349900458, 0.9600187, 0.12767014, 0.07600499, 0.23725061
181, 349917125, 0.9600126, 0.12780267, 0.07611975, 0.23716688
182, 349933792, 0.96004546, 0.1278528, 0.07620173, 0.2369806
183, 349950459, 0.9600127, 0.12786447, 0.07630331, 0.23707427
184, 349967126, 0.9600026, 0.12783816, 0.076372676, 0.2371069
185, 349983793, 0.96002054, 0.12755042, 0.07640852, 0.23717785
186, 350000460, 0.95997626, 0.12700786, 0.07653062, 0.23760818
187, 350017127, 0.9599541, 0.12666225, 0.07660531, 0.23785785
188, 350033794, 0.9598875, 0.12670137, 0.07669157, 0.23807774
189, 350050461, 0.9597532, 0.12709768, 0.07691168, 0.23833784
190, 350067128, 0.9597083, 0.12748802, 0.07720837, 0.23821387
191, 350083795, 0.9595916, 0.12768702, 0.077485844, 0.23848715
192, 350100462, 0.95955503, 0.1279157, 0.077605754, 0.23847267
193, 350117129, 0.95953393, 0.12827806, 0.0776398, 0.2383518
194, 350133796, 0.95956373, 0.1285706, 0.077701874, 0.23805371
195, 350150463, 0.95949095, 0.12877128, 0.07783405, 0.23819509
