DeviceTag:;Xsens DOT 2;;;;;;;;;;;
FirmwareVersion:;1.3.0;;;;;;;;;;;
AppVersion:;2020.1.1;;;;;;;;;;;
Measurement Mode:;Inertial Mode - High Fidelity (with mag);;;;;;;;;;;
StartTime:;2020-07-29 17:14:08.108 +0200;;;;;;;;;;;
© Xsens Technologies B. V. 2005-2020;;;;;;;;;;;;
PacketCounter;SampleTimeFine;dQ_W;dQ_X;dQ_Y;dQ_Z;dV[1];dV[2];dV[3];Mag_X;Mag_Y;Mag_Z;Status
17;2308303718; 0.9999999435443214; -3.0920776751144907E-4; -4.6655394983397165E-5; 1.2298448939029874E-4; -0.16233084858297497; 0.006584613254072662; 0.030872968524040596; 0.5009765625; -0.177734375; -0.201171875;0
18;2308320385; 0.9999999515065522; -2.7188750833229136E-4; -6.431608230572738E-5; 1.3757731472646695E-4; -0.1624658223183106; 0.005895857989037183; 0.030686973656174177; 0.5009765625; -0.177490234375; -0.201904296875;0
19;2308337052; 0.9999999781132808; -1.5114558479645268E-4; -5.926159906063066E-5; 1.319716370885016E-4; -0.16253975288100994; 0.00604894722028803; 0.030579243686793187; 0.49853515625; -0.177001953125; -0.200439453125;0
20;2308353719; 0.9999999837542914; -1.1857802332471135E-4; -6.311692262150893E-5; 1.2019535489482536E-4; -0.16236655117804974; 0.006082963173975761; 0.030792635317814718; 0.500244140625; -0.179443359375; -0.195556640625;0
21;2308370386; 0.9999999802943351; -1.3983191522359828E-4; -8.497533719213114E-5; 1.1241688852636768E-4; -0.16181079346368435; 0.006083470152704995; 0.03055893875713942; 0.50048828125; -0.176025390625; -0.201416015625;0
22;2308387053; 0.9999999856216079; -9.615179309976907E-5; -9.022701974321577E-5; 1.06633492040209E-4; -0.16158335547481723; 0.0059908813356379514; 0.03072220775881532; 0.5029296875; -0.180419921875; -0.19873046875;0
23;2308403720; 0.9999999899778821; 2.111797320392128E-5; -6.789773597425977E-5; 1.2242615877716692E-4; -0.16149277808515794; 0.005777806210331672; 0.030265163678917927; 0.502685546875; -0.179443359375; -0.2021484375;0
24;2308420387; 0.9999999818060863; 1.3481726576475284E-4; -4.180531966054176E-5; 1.2831386242817544E-4; -0.16156977169458947; 0.006510415143073538; 0.030082529414629557; 0.498779296875; -0.177734375; -0.19921875;0
25;2308437054; 0.9999999863299915; 1.270109006768494E-4; -5.088436299146432E-6; 1.0574665814355734E-4; -0.1620902671437233; 0.007656247822919224; 0.03043886844506489; 0.49951171875; -0.17919921875; -0.200439453125;0
26;2308453721; 0.9999999980785761; -1.1061806432621779E-5; -4.327787025264555E-6; 6.084204612122335E-5; -0.16242643716457106; 0.008114930804686296; 0.030128337831886683; 0.4990234375; -0.179443359375; -0.198486328125;0
27;2308470388; 0.9999999776210736; -2.055546507163386E-4; -2.5966616781820596E-5; 4.2788698658424724E-5; -0.16246533800793894; 0.00782843788620767; 0.030487444133919912; 0.501220703125; -0.181640625; -0.201904296875;0
28;2308487055; 0.9999999563952859; -2.9330589625720105E-4; -2.663160042049029E-5; 2.1721770760485537E-5; -0.1620847862705578; 0.006838170542631659; 0.0301050389399782; 0.50146484375; -0.17822265625; -0.1982421875;0
29;2308503722; 0.9999999646427203; -2.653396526183516E-4; -2.397656404116294E-6; 1.7426360578887138E-5; -0.16168389171748399; 0.0063902681261855665; 0.030160838635733885; 0.501220703125; -0.177978515625; -0.200439453125;0
30;2308520389; 0.9999999860545572; -1.6331645542058681E-4; 1.2690940929658072E-5; 3.252015921262341E-5; -0.16163937114742122; 0.006178214845177957; 0.030390258055357767; 0.497314453125; -0.1796875; -0.200927734375;0
31;2308537056; 0.9999999976631965; -4.869512561786471E-5; 1.489125276945419E-5; 4.561405885461501E-5; -0.16192962894491247; 0.006526166357824728; 0.030198920451697052; 0.4990234375; -0.17822265625; -0.197998046875;0
