DeviceTag:,Xsens DOT 5,,,,,,,,,,,,,,,,,
FirmwareVersion:,1.3.0,,,,,,,,,,,,,,,,,
AppVersion:,2020.1.1,,,,,,,,,,,,,,,,,
Measurement Mode:,Sensor fusion Mode - Orientation (Quaternion),,,,,,,,,,,,,,,,,
StartTime:,2020-08-10 12:00:17.523 +0200,,,,,,,,,,,,,,,,,
© Xsens Technologies B. V. 2005-2020,,,,,,,,,,,,,,,,,,,
PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z
85, 992490031, 0.9489913, 0.1665723, 0.13344006, 0.232084
86, 992506698, 0.9487532, 0.1661919, 0.13604873, 0.23181547
87, 992523365, 0.9487126, 0.16575672, 0.13863002, 0.23076163
88, 992540032, 0.9483042, 0.16475129, 0.14159432, 0.23136052
89, 992556699, 0.94820374, 0.16378623, 0.14431575, 0.23077437
90, 992573366, 0.94774526, 0.16269276, 0.147285, 0.23155388
91, 992590033, 0.9471107, 0.161527, 0.15049659, 0.23289761
92, 992606700, 0.9467641, 0.16053787, 0.15370356, 0.23289654
93, 992623367, 0.946416, 0.15962078, 0.15710002, 0.23267533
94, 992640034, 0.9459823, 0.15894929, 0.1605783, 0.23252435
95, 992656701, 0.9455489, 0.1583625, 0.16417064, 0.23217808
96, 992673368, 0.94509816, 0.15774399, 0.16800983, 0.23168743
97, 992690035, 0.9447545, 0.15718833, 0.17185497, 0.23064485
98, 992706702, 0.94446814, 0.15656087, 0.1755016, 0.22949499
99, 992723369, 0.94367325, 0.15475082, 0.17932057, 0.23103498
100, 992740036, 0.9431156, 0.15248168, 0.18291628, 0.23200028
101, 992756703, 0.9427797, 0.15039991, 0.18644184, 0.23191763
102, 992773370, 0.9427138, 0.14850673, 0.18984094, 0.23064479
103, 992790037, 0.9424282, 0.14648995, 0.19327469, 0.2302504
104, 992806704, 0.9421164, 0.14437023, 0.19669154, 0.22997071
105, 992823371, 0.9419413, 0.14264049, 0.20004348, 0.22887413
106, 992840038, 0.9414881, 0.14106797, 0.20358448, 0.2285909
107, 992856705, 0.94093066, 0.13970344, 0.20703565, 0.22862363
108, 992873372, 0.94051427, 0.13811138, 0.21024176, 0.22837864
109, 992890039, 0.94008005, 0.1358795, 0.21332607, 0.22864425
110, 992906706, 0.93980676, 0.13353086, 0.21625899, 0.2283959
111, 992923373, 0.9394698, 0.13123906, 0.21922845, 0.2282801
112, 992940040, 0.9390175, 0.12932289, 0.2222978, 0.22826713
113, 992956707, 0.93852544, 0.12785114, 0.22557594, 0.22790274
