DeviceTag:,Xsens DOT 4,,,,,,,,,,,,,,,,,
FirmwareVersion:,1.3.0,,,,,,,,,,,,,,,,,
AppVersion:,2020.1.1,,,,,,,,,,,,,,,,,
Measurement Mode:,Inertial Mode - Delta quantities,,,,,,,,,,,,,,,,,
StartTime:,2020-08-20 10:17:14.354 +0200,,,,,,,,,,,,,,,,,
© Xsens Technologies B. V. 2005-2020,,,,,,,,,,,,,,,,,,,
PacketCounter,SampleTimeFine,dQ_W,dQ_X,dQ_Y,dQ_Z,dV[1],dV[2],dV[3]
147, 244663769, 0.9999998211860657, 2.615666016936302E-4, 5.176691338419914E-4, 1.3469625264406204E-4, 0.01424551010131836, 0.023084402084350586, 0.15632176399230957
148, 244680436, 0.9999997615814209, 7.037725299596786E-5, 6.411569193005562E-4, 1.2881960719823837E-4, 0.013649225234985352, 0.03163176774978638, 0.15729111433029175
149, 244697103, 0.9999996423721313, -6.380677223205566E-4, 5.461284890770912E-4, 1.525217667222023E-4, 0.01191014051437378, 0.02844291925430298, 0.1567009687423706
150, 244713770, 0.9999996423721313, -4.999525845050812E-4, 6.432505324482918E-4, 2.5260355323553085E-4, 0.01213836669921875, 0.024060189723968506, 0.15374380350112915
151, 244730437, 0.9999995827674866, -1.410897821187973E-4, 8.480241522192955E-4, 3.075459972023964E-4, 0.013025641441345215, 0.02174299955368042, 0.15278422832489014
152, 244747104, 0.999999463558197, 1.9393209367990494E-4, 9.605204686522484E-4, 2.827318385243416E-4, 0.012356042861938477, 0.025258302688598633, 0.15446871519088745
153, 244763771, 0.9999993443489075, 4.5061949640512466E-4, 9.693978354334831E-4, 3.6803167313337326E-4, 0.01124030351638794, 0.023221313953399658, 0.15225166082382202
154, 244780438, 0.9999990463256836, 6.018159911036491E-4, 0.0012045158073306084, 3.111744299530983E-4, 0.012371242046356201, 0.023086965084075928, 0.14956235885620117
155, 244797105, 0.9999988079071045, 4.3564941734075546E-4, 0.001485477201640606, 2.026064321398735E-4, 0.012398779392242432, 0.024896979331970215, 0.1498623490333557
156, 244813772, 0.9999985694885254, 2.4726707488298416E-4, 0.0016501089558005333, 1.427261158823967E-4, 0.01158970594406128, 0.026161015033721924, 0.15151727199554443
157, 244830439, 0.9999983310699463, 8.499529212713242E-5, 0.0018233852460980415, 2.528829500079155E-4, 0.011370599269866943, 0.023838698863983154, 0.1503550410270691
158, 244847106, 0.9999978542327881, 8.03070142865181E-5, 0.002061310224235058, 2.4018902331590652E-4, 0.010610520839691162, 0.023830056190490723, 0.1489984393119812
159, 244863773, 0.9999974370002747, -6.940402090549469E-5, 0.0022576553747057915, 1.9550789147615433E-4, 0.010516643524169922, 0.025896430015563965, 0.14987123012542725
160, 244880440, 0.9999971389770508, -3.2673589885234833E-4, 0.0023731132969260216, 1.6228202730417252E-4, 0.009692549705505371, 0.02624797821044922, 0.15329331159591675
161, 244897107, 0.9999969601631165, -2.8679147362709045E-4, 0.0024288417771458626, 2.2695865482091904E-4, 0.007652223110198975, 0.02504020929336548, 0.15131455659866333
162, 244913774, 0.9999964833259583, -1.612287014722824E-4, 0.002647773362696171, 1.8290337175130844E-4, 0.0076888203620910645, 0.023685216903686523, 0.15033215284347534
163, 244930441, 0.999995768070221, -3.063920885324478E-4, 0.002885994501411915, 9.476859122514725E-5, 0.008304774761199951, 0.0257948637008667, 0.15467292070388794
164, 244947108, 0.999995768070221, -5.133766680955887E-4, 0.0028633465990424156, 1.0669510811567307E-4, 0.006175696849822998, 0.029374301433563232, 0.15665996074676514
165, 244963775, 0.9999954700469971, -6.493665277957916E-4, 0.0029288427904248238, 2.6273075491189957E-4, 0.004340052604675293, 0.02433490753173828, 0.15447431802749634
166, 244980442, 0.9999952912330627, -2.8188712894916534E-4, 0.003038463182747364, 2.4018343538045883E-4, 0.0026044845581054688, 0.021984517574310303, 0.1543048620223999
167, 244997109, 0.9999949336051941, 2.496754750609398E-4, 0.003161168657243252, 2.820054069161415E-4, 0.0021529197692871094, 0.02347385883331299, 0.1552743911743164
168, 245013776, 0.9999946355819702, 3.4996215254068375E-4, 0.003248254768550396, 2.5078747421503067E-4, 0.00151139497756958, 0.025973021984100342, 0.15967422723770142
169, 245030443, 0.9999947547912598, 1.9268598407506943E-4, 0.0032088113948702812, 3.5919900983572006E-4, 8.969306945800781E-4, 0.02594214677810669, 0.15810996294021606
170, 245047110, 0.9999945163726807, 1.2390408664941788E-4, 0.003285595215857029, 3.259414806962013E-4, -0.0011687278747558594, 0.026427745819091797, 0.15219062566757202
171, 245063777, 0.9999936819076538, 2.055009827017784E-4, 0.0035277316346764565, 3.392258659005165E-4, -0.002598881721496582, 0.024332702159881592, 0.14842146635055542
172, 245080444, 0.9999924302101135, 1.5800166875123978E-4, 0.0038766125217080116, 3.054691478610039E-4, -0.0029924511909484863, 0.02546870708465576, 0.15380018949508667
173, 245097111, 0.9999924898147583, 2.213669940829277E-4, 0.0038447650149464607, 4.720417782664299E-4, -0.004884123802185059, 0.029038310050964355, 0.15519577264785767
174, 245113778, 0.9999920725822449, -4.3534301221370697E-4, 0.0039016688242554665, 6.240317597985268E-4, -0.006918787956237793, 0.026873290538787842, 0.15236276388168335
175, 245130445, 0.999991238117218, -7.791873067617416E-4, 0.0040630167350173, 6.496617570519447E-4, -0.006142675876617432, 0.02488023042678833, 0.1520826816558838
176, 245147112, 0.9999907612800598, -5.63155859708786E-4, 0.004226197488605976, 5.347141996026039E-4, -0.004889369010925293, 0.022018253803253174, 0.15525323152542114
177, 245163779, 0.9999902248382568, -3.4330226480960846E-4, 0.004390026442706585, 3.424258902668953E-4, -0.0065264105796813965, 0.028071582317352295, 0.16024917364120483
178, 245180446, 0.9999908804893494, -5.922764539718628E-4, 0.00420441385358572, 4.584388807415962E-4, -0.013543426990509033, 0.025407373905181885, 0.16314727067947388
179, 245197113, 0.9999912977218628, -3.148876130580902E-4, 0.0041091712191700935, 6.400728598237038E-4, -0.012419342994689941, 0.022837281227111816, 0.161218523979187
180, 245213780, 0.999990701675415, 1.6858521848917007E-4, 0.004227721132338047, 8.113281801342964E-4, -0.012956440448760986, 0.023253142833709717, 0.1598019003868103
181, 245230447, 0.9999904632568359, 3.1127315014600754E-4, 0.004312676377594471, 6.419578567147255E-4, -0.014420747756958008, 0.0245324969291687, 0.1619550585746765
182, 245247114, 0.9999911785125732, -6.42966479063034E-5, 0.004172676242887974, 5.115019157528877E-4, -0.01735168695449829, 0.02925288677215576, 0.16702276468276978
183, 245263781, 0.9999920129776001, -1.1023133993148804E-4, 0.003947318531572819, 6.052413955330849E-4, -0.01966458559036255, 0.02420485019683838, 0.1661357879638672
184, 245280448, 0.9999918937683105, 3.6477576941251755E-4, 0.003962629474699497, 6.449175998568535E-4, -0.02026808261871338, 0.02175772190093994, 0.1618640422821045
185, 245297115, 0.999991238117218, 4.706522449851036E-4, 0.0041104769334197044, 6.157560274004936E-4, -0.020744740962982178, 0.025852560997009277, 0.16274285316467285
186, 245313782, 0.9999918341636658, -5.931593477725983E-5, 0.00401508342474699, 4.598041996359825E-4, -0.02300286293029785, 0.0282135009765625, 0.1652688980102539
187, 245330449, 0.9999929070472717, -3.797430545091629E-4, 0.0037096114829182625, 5.264738574624062E-4, -0.026594460010528564, 0.026713788509368896, 0.16514742374420166
188, 245347116, 0.9999931454658508, 1.2007448822259903E-4, 0.003627539612352848, 7.04730860888958E-4, -0.026798605918884277, 0.01875913143157959, 0.16261470317840576
189, 245363783, 0.9999922513961792, 6.20880164206028E-4, 0.0038278503343462944, 7.137199863791466E-4, -0.025931715965270996, 0.02556788921356201, 0.16034644842147827
190, 245380450, 0.9999927878379822, 1.8358509987592697E-4, 0.00375381950289011, 5.278708413243294E-4, -0.030108869075775146, 0.03250342607498169, 0.158214271068573
191, 245397117, 0.9999927878379822, -5.940999835729599E-4, 0.003711252473294735, 5.329744890332222E-4, -0.03238499164581299, 0.022747695446014404, 0.16025584936141968
192, 245413784, 0.9999927282333374, -1.540686935186386E-4, 0.003757457248866558, 6.505483761429787E-4, -0.02945655584335327, 0.020574867725372314, 0.15985476970672607
193, 245430451, 0.999992311000824, -1.769624650478363E-4, 0.003880131058394909, 5.905972793698311E-4, -0.028738439083099365, 0.025844812393188477, 0.16172176599502563
194, 245447118, 0.9999929666519165, -6.022825837135315E-4, 0.003672991879284382, 4.116920754313469E-4, -0.03378385305404663, 0.028387069702148438, 0.15897685289382935
195, 245463785, 0.999993085861206, -6.367117166519165E-4, 0.003650571219623089, 3.845030441880226E-4, -0.035886168479919434, 0.021410107612609863, 0.15537595748901367
196, 245480452, 0.9999924898147583, -1.5271082520484924E-4, 0.003846806474030018, 4.64768148958683E-4, -0.0370941162109375, 0.018919169902801514, 0.1581776738166809
197, 245497119, 0.9999925494194031, 3.4900661557912827E-4, 0.003810756839811802, 4.680817946791649E-4, -0.035474181175231934, 0.020916640758514404, 0.16029196977615356
198, 245513786, 0.9999930262565613, 2.0040851086378098E-4, 0.003717794083058834, 3.322744742035866E-4, -0.03675520420074463, 0.030361950397491455, 0.1610879898071289
199, 245530453, 0.9999938607215881, -4.936046898365021E-4, 0.0034371288493275642, 4.076054319739342E-4, -0.04089850187301636, 0.02589207887649536, 0.15525829792022705
200, 245547120, 0.9999930262565613, -3.837738186120987E-4, 0.0036792056635022163, 5.615940317511559E-4, -0.04251503944396973, 0.019326984882354736, 0.1527755856513977
201, 245563787, 0.999992311000824, -4.1468068957328796E-5, 0.003871898166835308, 6.540408357977867E-4, -0.041512370109558105, 0.01883518695831299, 0.15710830688476562
202, 245580454, 0.9999926090240479, 1.3139937072992325E-4, 0.003780827857553959, 6.451504305005074E-4, -0.040014564990997314, 0.02866142988204956, 0.15810859203338623
203, 245597121, 0.999993085861206, -3.6945194005966187E-4, 0.003674129955470562, 4.955297335982323E-4, -0.045305848121643066, 0.02606642246246338, 0.15114259719848633
204, 245613788, 0.9999921917915344, -5.181264132261276E-4, 0.0038884831592440605, 4.375660791993141E-4, -0.047963082790374756, 0.021749436855316162, 0.1467084288597107
205, 245630455, 0.9999920129776001, 9.750016033649445E-6, 0.003958257846534252, 5.887756124138832E-4, -0.04884767532348633, 0.014515578746795654, 0.15029054880142212
206, 245647122, 0.999990701675415, 0.0011144885793328285, 0.004090248607099056, 7.528914138674736E-4, -0.04680585861206055, 0.017370104789733887, 0.15267527103424072
207, 245663789, 0.9999908208847046, 0.001330445520579815, 0.0039971740916371346, 8.092662319540977E-4, -0.049591124057769775, 0.023142635822296143, 0.1502234935760498
208, 245680456, 0.9999905228614807, 0.0010631261393427849, 0.0041649313643574715, 7.035685703158379E-4, -0.050987303256988525, 0.02140188217163086, 0.14295601844787598
209, 245697123, 0.9999895095825195, 9.630126878619194E-4, 0.004450797103345394, 5.479110404849052E-4, -0.05342733860015869, 0.022114992141723633, 0.14507079124450684
210, 245713790, 0.999988853931427, 7.923310622572899E-4, 0.004631188698112965, 4.021571949124336E-4, -0.051026344299316406, 0.016979217529296875, 0.1491861343383789
211, 245730457, 0.9999881386756897, 3.6003999412059784E-5, 0.004866552539169788, 1.0467134416103363E-5, -0.048906564712524414, 0.03218656778335571, 0.15685641765594482
212, 245747124, 0.9999896287918091, -0.0013445019721984863, 0.00435574259608984, -6.225146353244781E-5, -0.0557979941368103, 0.028880655765533447, 0.15292483568191528
213, 245763791, 0.9999892115592957, -0.0013919156044721603, 0.004427743144333363, -2.5961361825466156E-4, -0.05762839317321777, 0.018623650074005127, 0.15007013082504272
214, 245780458, 0.9999895691871643, -6.344243884086609E-4, 0.004523164592683315, -1.324005424976349E-4, -0.05888563394546509, 0.0177040696144104, 0.15327221155166626
215, 245797125, 0.9999889135360718, -1.3002566993236542E-4, 0.0046995943412184715, -1.5374086797237396E-4, -0.057663023471832275, 0.02336651086807251, 0.1535664200782776
216, 245813792, 0.9999898076057434, -8.685160428285599E-4, 0.004418966360390186, -2.450067549943924E-4, -0.060318708419799805, 0.03677248954772949, 0.157162606716156
217, 245830459, 0.9999896287918091, -0.0019065942615270615, 0.004125575534999371, -2.1691061556339264E-4, -0.0654914379119873, 0.026385962963104248, 0.15582317113876343
218, 245847126, 0.9999912977218628, -0.001222139224410057, 0.003986486233770847, -7.152929902076721E-5, -0.06537050008773804, 0.021663546562194824, 0.15239006280899048
219, 245863793, 0.9999920129776001, 4.482455551624298E-6, 0.003989263437688351, 2.164812758564949E-4, -0.06877297163009644, 0.016688823699951172, 0.1495877504348755
220, 245880460, 0.9999911189079285, 7.702885195612907E-4, 0.0041383178904652596, 2.3899506777524948E-4, -0.06732678413391113, 0.023489832878112793, 0.14733445644378662
221, 245897127, 0.9999915957450867, 4.2964983731508255E-4, 0.004069891758263111, 1.8165353685617447E-4, -0.06868642568588257, 0.027904987335205078, 0.14805394411087036
222, 245913794, 0.999992311000824, 1.9458774477243423E-4, 0.003919131122529507, 1.105116680264473E-4, -0.07071852684020996, 0.026884734630584717, 0.14595699310302734
223, 245930461, 0.9999920725822449, 1.5800539404153824E-4, 0.003973952494561672, 2.53467820584774E-4, -0.0722079873085022, 0.018620848655700684, 0.14573609828948975
224, 245947128, 0.9999911189079285, 9.727878496050835E-4, 0.0040878718718886375, 2.7415622025728226E-4, -0.07012325525283813, 0.015733063220977783, 0.14572662115097046
225, 245963795, 0.9999903440475464, 0.0011180965229868889, 0.004242020659148693, 1.1336151510477066E-4, -0.06914925575256348, 0.025954246520996094, 0.1451067328453064
226, 245980462, 0.9999907612800598, -3.732331097126007E-4, 0.004271690733730793, -2.3390352725982666E-4, -0.07195109128952026, 0.034976422786712646, 0.14735984802246094
227, 245997129, 0.9999896287918091, -0.002195941284298897, 0.003977256827056408, -2.1259300410747528E-4, -0.07609671354293823, 0.02699941396713257, 0.14538812637329102
228, 246013796, 0.9999904036521912, -0.001910937950015068, 0.003944375552237034, -1.2091733515262604E-4, -0.07445955276489258, 0.01462477445602417, 0.14504194259643555
229, 246030463, 0.9999911785125732, -5.571991205215454E-4, 0.004165231250226498, -5.74551522731781E-5, -0.07652866840362549, 0.0165022611618042, 0.14535868167877197
230, 246047130, 0.999991774559021, 1.8324609845876694E-4, 0.004051976837217808, -9.660609066486359E-5, -0.07838058471679688, 0.02255338430404663, 0.14599251747131348
231, 246063797, 0.9999924302101135, 2.9214750975370407E-4, 0.003872196190059185, -1.369193196296692E-4, -0.0803101658821106, 0.02564460039138794, 0.14471548795700073
232, 246080464, 0.9999926090240479, 1.9683223217725754E-4, 0.0038416916504502296, -6.0364603996276855E-5, -0.08309292793273926, 0.025341451168060303, 0.14190322160720825
233, 246097131, 0.999992847442627, 6.616441532969475E-4, 0.0037241587415337563, -3.632158041000366E-7, -0.08428221940994263, 0.020452797412872314, 0.14087307453155518
234, 246113798, 0.9999912977218628, 7.546646520495415E-4, 0.004099597223103046, 3.042910248041153E-5, -0.0802118182182312, 0.02642357349395752, 0.14139407873153687
235, 246130465, 0.9999920725822449, -3.368780016899109E-5, 0.003976251929998398, 2.7567148208618164E-7, -0.0831754207611084, 0.035318613052368164, 0.14356917142868042
236, 246147132, 0.9999926090240479, -9.175706654787064E-4, 0.003739424981176853, 4.0718354284763336E-5, -0.0878182053565979, 0.026265501976013184, 0.1413114070892334
237, 246163799, 0.999992847442627, -6.679464131593704E-4, 0.0037216907367110252, 4.8986636102199554E-5, -0.0882841944694519, 0.023659050464630127, 0.14061588048934937
238, 246180466, 0.999992311000824, -5.468893796205521E-4, 0.0038878684863448143, 1.0492000728845596E-4, -0.08631396293640137, 0.024569332599639893, 0.14192861318588257
239, 246197133, 0.9999927878379822, -7.209107279777527E-4, 0.003726501949131489, 2.1441839635372162E-5, -0.08908122777938843, 0.027614116668701172, 0.1444481611251831
240, 246213800, 0.9999932050704956, -0.001056808978319168, 0.003523559309542179, 1.6942154616117477E-4, -0.09023678302764893, 0.023515284061431885, 0.14121758937835693
241, 246230467, 0.9999938011169434, -6.578769534826279E-4, 0.00344072375446558, 3.4588854759931564E-4, -0.09199708700180054, 0.01880699396133423, 0.13871455192565918
242, 246247134, 0.9999939799308777, -2.7013663202524185E-4, 0.0034358762204647064, 3.2589957118034363E-4, -0.09122830629348755, 0.022281944751739502, 0.14010071754455566
243, 246263801, 0.9999945759773254, -3.520529717206955E-4, 0.0032718470320105553, 2.55645252764225E-4, -0.0920182466506958, 0.02594202756881714, 0.1401802897453308
244, 246280468, 0.9999948740005493, -7.173344492912292E-4, 0.0031003830954432487, 2.8701964765787125E-4, -0.09441196918487549, 0.024200916290283203, 0.1369268298149109
245, 246297135, 0.9999952912330627, -7.012579590082169E-4, 0.00297680776566267, 3.089597448706627E-4, -0.09456402063369751, 0.021764099597930908, 0.1347762942314148
246, 246313802, 0.9999954104423523, -2.2386200726032257E-4, 0.002985355444252491, 4.464639350771904E-4, -0.09536653757095337, 0.019212782382965088, 0.13413816690444946
247, 246330469, 0.9999951720237732, 5.624955520033836E-4, 0.003013727255165577, 4.932070150971413E-4, -0.09537553787231445, 0.01833784580230713, 0.1316695213317871
248, 246347136, 0.9999946355819702, 7.739374414086342E-4, 0.003156154416501522, 3.885766491293907E-4, -0.09477502107620239, 0.026776671409606934, 0.13048803806304932
249, 246363803, 0.9999953508377075, 2.79339961707592E-4, 0.0030204923823475838, 3.3517833799123764E-4, -0.09685355424880981, 0.02928948402404785, 0.129713237285614
250, 246380470, 0.9999955296516418, -5.520880222320557E-6, 0.0029607703909277916, 4.294617101550102E-4, -0.09890073537826538, 0.023332417011260986, 0.12550169229507446
251, 246397137, 0.9999950528144836, 4.297485575079918E-4, 0.003070223145186901, 5.66667877137661E-4, -0.0989922285079956, 0.022705435752868652, 0.12337517738342285
252, 246413804, 0.9999939799308777, 6.569214165210724E-4, 0.003351246938109398, 5.852915346622467E-4, -0.0992511510848999, 0.023273944854736328, 0.1258811354637146
253, 246430471, 0.9999942779541016, 3.8973893970251083E-4, 0.003311065025627613, 5.671689286828041E-4, -0.09871423244476318, 0.02736687660217285, 0.12839317321777344
254, 246447138, 0.9999945163726807, -1.4403648674488068E-4, 0.0032427040860056877, 6.614429876208305E-4, -0.09849441051483154, 0.02811211347579956, 0.12749767303466797
255, 246463805, 0.9999942779541016, -3.6031752824783325E-4, 0.003250530920922756, 8.850609883666039E-4, -0.10097122192382812, 0.024574756622314453, 0.12558972835540771
256, 246480472, 0.9999942183494568, 5.539972335100174E-5, 0.0032258229330182076, 0.0010500112548470497, -0.10400092601776123, 0.01967298984527588, 0.12583142518997192
257, 246497139, 0.9999937415122986, 5.995975807309151E-4, 0.003319387324154377, 0.0010474426671862602, -0.1028057336807251, 0.02135932445526123, 0.12482351064682007
258, 246513806, 0.999994158744812, 5.674334242939949E-4, 0.003275756724178791, 8.145878091454506E-4, -0.10358262062072754, 0.026682674884796143, 0.12724745273590088
259, 246530473, 0.9999948740005493, 5.24391420185566E-4, 0.0030730022117495537, 7.452061399817467E-4, -0.1061708927154541, 0.022913753986358643, 0.12526607513427734
260, 246547140, 0.9999943375587463, 7.195984944701195E-4, 0.0032128849998116493, 7.348367944359779E-4, -0.10649329423904419, 0.02020496129989624, 0.12243229150772095
261, 246563807, 0.9999939203262329, 5.746176466345787E-4, 0.003371131606400013, 6.605898961424828E-4, -0.10780489444732666, 0.023255646228790283, 0.12406980991363525
262, 246580474, 0.9999946355819702, 3.94958071410656E-4, 0.0032071424648165703, 5.346527323126793E-4, -0.10644024610519409, 0.02693396806716919, 0.12252140045166016
263, 246597141, 0.9999948143959045, -8.664838969707489E-5, 0.0031918613240122795, 3.8463156670331955E-4, -0.10839885473251343, 0.02395045757293701, 0.11871981620788574
264, 246613808, 0.9999948143959045, -1.533515751361847E-4, 0.003192163072526455, 3.764862194657326E-4, -0.10945439338684082, 0.023498177528381348, 0.11757224798202515
265, 246630475, 0.9999947547912598, 1.7440691590309143E-4, 0.0032000839710235596, 4.589501768350601E-4, -0.10924690961837769, 0.022383689880371094, 0.11824840307235718
266, 246647142, 0.9999942183494568, 4.931557923555374E-4, 0.0033430904150009155, 4.2304210364818573E-4, -0.10941052436828613, 0.026525139808654785, 0.11640191078186035
267, 246663809, 0.9999943375587463, 5.210293456912041E-4, 0.0033047860488295555, 3.9042066782712936E-4, -0.11142128705978394, 0.027635574340820312, 0.11341476440429688
268, 246680476, 0.9999940395355225, 5.517276003956795E-4, 0.0033742403611540794, 4.2529869824647903E-4, -0.11345255374908447, 0.025972306728363037, 0.11221635341644287
269, 246697143, 0.9999932646751404, 7.841465994715691E-4, 0.003542284481227398, 5.393447354435921E-4, -0.11343985795974731, 0.025984644889831543, 0.10841614007949829
270, 246713810, 0.999992847442627, 8.766399696469307E-4, 0.0036361804232001305, 5.406243726611137E-4, -0.11520707607269287, 0.024302423000335693, 0.10830456018447876
271, 246730477, 0.9999919533729553, 9.377645328640938E-4, 0.0038656210526823997, 4.852907732129097E-4, -0.11381012201309204, 0.027396202087402344, 0.10795331001281738
272, 246747144, 0.9999922513961792, 8.376473560929298E-4, 0.0038128020241856575, 4.6469736844301224E-4, -0.1149221658706665, 0.02838432788848877, 0.10707974433898926
273, 246763811, 0.9999918341636658, 4.958929494023323E-4, 0.0039859553799033165, 4.989719018340111E-4, -0.11680382490158081, 0.02903681993484497, 0.10565578937530518
274, 246780478, 0.9999913573265076, 6.025722250342369E-4, 0.0040719760581851006, 6.216643378138542E-4, -0.1175987720489502, 0.029463231563568115, 0.10154473781585693
275, 246797145, 0.9999905228614807, 8.248267695307732E-4, 0.004210988990962505, 7.154392078518867E-4, -0.11966937780380249, 0.028004050254821777, 0.0980459451675415
276, 246813812, 0.9999884366989136, 0.001392231322824955, 0.004531540907919407, 7.975185289978981E-4, -0.1183975338935852, 0.02901226282119751, 0.09801280498504639
277, 246830479, 0.9999866485595703, 0.001669059507548809, 0.0047800252214074135, 0.001047932542860508, -0.12119531631469727, 0.029833614826202393, 0.09739047288894653
278, 246847146, 0.9999849200248718, 0.0015828842297196388, 0.005084424279630184, 0.001331324689090252, -0.12263017892837524, 0.0321117639541626, 0.09883850812911987
279, 246863813, 0.999984860420227, 0.0014302795752882957, 0.005117126740515232, 0.0014223353937268257, -0.12164759635925293, 0.03320443630218506, 0.10206949710845947
280, 246880480, 0.9999847412109375, 0.0015178257599473, 0.005155318416655064, 0.0012798244133591652, -0.12211102247238159, 0.030156850814819336, 0.09920698404312134
281, 246897147, 0.9999840259552002, 0.0014329859986901283, 0.005367339588701725, 0.0010429127141833305, -0.1217384934425354, 0.03625643253326416, 0.09971612691879272
282, 246913814, 0.9999852180480957, 3.1454209238290787E-4, 0.005374855361878872, 7.310910150408745E-4, -0.1246793270111084, 0.03976637125015259, 0.11069744825363159
283, 246930481, 0.9999875426292419, -3.001093864440918E-4, 0.004941794089972973, 6.634658202528954E-4, -0.12645983695983887, 0.040338337421417236, 0.10742992162704468
284, 246947148, 0.9999876022338867, -7.247906178236008E-4, 0.0048682792112231255, 7.190974429249763E-4, -0.12936651706695557, 0.03696155548095703, 0.10479074716567993
285, 246963815, 0.9999868869781494, -9.026452898979187E-4, 0.004974487237632275, 7.989471778273582E-4, -0.12988466024398804, 0.03458833694458008, 0.10471391677856445
286, 246980482, 0.9999881982803345, -0.001038501039147377, 0.004690711386501789, 7.639909163117409E-4, -0.13240450620651245, 0.03535163402557373, 0.11026448011398315
287, 246997149, 0.999989926815033, -6.058048456907272E-4, 0.004343082197010517, 9.409422054886818E-4, -0.13217884302139282, 0.03275638818740845, 0.10994952917098999
288, 247013816, 0.9999905228614807, 1.444285735487938E-4, 0.004205315373837948, 0.001113283447921276, -0.13374543190002441, 0.032532334327697754, 0.10455328226089478
289, 247030483, 0.999990701675415, 5.86378388106823E-4, 0.0041173240169882774, 0.0011144457384943962, -0.1361101269721985, 0.03789609670639038, 0.09953129291534424
290, 247047150, 0.9999914169311523, 8.400436490774155E-5, 0.004013526253402233, 0.0010044267401099205, -0.13864374160766602, 0.035743653774261475, 0.09999847412109375
291, 247063817, 0.9999921321868896, 1.026717945933342E-4, 0.003828694112598896, 0.001055634580552578, -0.13762104511260986, 0.03225445747375488, 0.10000056028366089
292, 247080484, 0.9999925494194031, 2.6428792625665665E-4, 0.003674064762890339, 0.0011402731761336327, -0.13661235570907593, 0.029212594032287598, 0.09923738241195679
293, 247097151, 0.9999927282333374, 2.800142392516136E-4, 0.003637314774096012, 0.0011187614873051643, -0.1336572766304016, 0.030354976654052734, 0.09613901376724243
294, 247113818, 0.9999932050704956, 3.004837781190872E-4, 0.0035238098353147507, 0.0010217297822237015, -0.13495707511901855, 0.033793866634368896, 0.09343641996383667
295, 247130485, 0.9999939203262329, 3.298679366707802E-4, 0.003371165134012699, 8.447887375950813E-4, -0.1370784044265747, 0.031078457832336426, 0.09142667055130005
296, 247147152, 0.9999943375587463, 3.6392640322446823E-4, 0.0032854443415999413, 6.588557735085487E-4, -0.138097882270813, 0.031027376651763916, 0.09186381101608276
297, 247163819, 0.9999946355819702, 6.671091541647911E-4, 0.0031421510502696037, 6.020599976181984E-4, -0.1372143030166626, 0.03155374526977539, 0.08963286876678467
298, 247180486, 0.9999946355819702, 0.0011077029630541801, 0.0030345534905791283, 5.94709999859333E-4, -0.13734513521194458, 0.03133499622344971, 0.0869709849357605
299, 247197153, 0.9999935626983643, 0.0019708210602402687, 0.002969096414744854, 4.717046394944191E-4, -0.13754123449325562, 0.03148984909057617, 0.08331507444381714
300, 247213820, 0.9999909996986389, 0.0029481323435902596, 0.003035043366253376, 3.6797020584344864E-4, -0.13783371448516846, 0.03498995304107666, 0.07942849397659302
301, 247230487, 0.9999902248382568, 0.0030405865982174873, 0.0031904978677630424, 3.4336838871240616E-4, -0.13844114542007446, 0.03702741861343384, 0.08212506771087646
302, 247247154, 0.9999922513961792, 0.002277878113090992, 0.0031983284279704094, 3.4119095653295517E-4, -0.13805347681045532, 0.04266917705535889, 0.08588188886642456
303, 247263821, 0.9999944567680359, 0.0011043800041079521, 0.0031074853613972664, 5.121221765875816E-4, -0.13728564977645874, 0.046792447566986084, 0.08296704292297363
304, 247280488, 0.9999951124191284, -3.267209976911545E-4, 0.0030646780505776405, 5.378527566790581E-4, -0.1385149359703064, 0.04356217384338379, 0.08069479465484619
305, 247297155, 0.9999948143959045, -7.571093738079071E-4, 0.003075764514505863, 6.196433678269386E-4, -0.13979601860046387, 0.04301643371582031, 0.0802149772644043
306, 247313822, 0.9999945163726807, -0.0010905452072620392, 0.0030445894226431847, 6.759008392691612E-4, -0.14188528060913086, 0.03749293088912964, 0.08788466453552246
307, 247330489, 0.9999960064888, -4.3440982699394226E-4, 0.0027060983702540398, 6.817551329731941E-4, -0.1421453356742859, 0.03787869215011597, 0.0874396562576294
308, 247347156, 0.9999963045120239, -1.8796324729919434E-4, 0.002585233189165592, 7.998840883374214E-4, -0.14199256896972656, 0.04009324312210083, 0.08527523279190063
309, 247363823, 0.9999967813491821, -2.6289187371730804E-4, 0.0023993952199816704, 7.644584402441978E-4, -0.14359891414642334, 0.04066711664199829, 0.08135718107223511
310, 247380490, 0.9999973177909851, -1.3059191405773163E-4, 0.002254846505820751, 5.605919286608696E-4, -0.14534908533096313, 0.040324628353118896, 0.07747697830200195
311, 247397157, 0.9999976754188538, 2.8041470795869827E-4, 0.0020920922979712486, 4.499172791838646E-4, -0.14355742931365967, 0.037310004234313965, 0.07566726207733154
312, 247413824, 0.9999973773956299, 8.628740906715393E-4, 0.002060975879430771, 5.046278238296509E-4, -0.14443254470825195, 0.0353701114654541, 0.0767974853515625
313, 247430491, 0.999997079372406, 0.0011461563408374786, 0.0020094551146030426, 6.65418803691864E-4, -0.1431114673614502, 0.03688812255859375, 0.07383352518081665
314, 247447158, 0.9999973773956299, 7.569612935185432E-4, 0.002078772522509098, 6.236815825104713E-4, -0.14083272218704224, 0.0404810905456543, 0.07512003183364868
