DeviceTag:;Xsens DOT 1;;;;;;;;;;;
FirmwareVersion:;1.3.0;;;;;;;;;;;
AppVersion:;2020.1.1;;;;;;;;;;;
Measurement Mode:;Inertial Mode - High Fidelity (with mag);;;;;;;;;;;
StartTime:;2020-07-29 17:11:18.837 +0200;;;;;;;;;;;
© Xsens Technologies B. V. 2005-2020;;;;;;;;;;;;
PacketCounter;SampleTimeFine;dQ_W;dQ_X;dQ_Y;dQ_Z;dV[1];dV[2];dV[3];Mag_X;Mag_Y;Mag_Z;Status
40;2146416493; 0.9999999807198537; -1.109439695254344E-4; -9.974457257130866E-5; 1.2768221463232976E-4; -0.16089469008632487; -0.016720481664734835; -0.002089182455353035; 1.841064453125; -1.705810546875; 0.81298828125;0
41;2146433160; 0.9999999531449586; 2.2230777857956685E-4; -4.8513238293808325E-5; 2.0478231795051374E-4; -0.1607836849740585; -0.015654160883949147; -0.0016916918798886415; 1.84130859375; -1.70556640625; 0.817626953125;0
42;2146449827; 0.9999998876273554; 3.8791405376531474E-4; 3.093677918003524E-5; 2.7075981816765404E-4; -0.16151072705569414; -0.014672903479633978; -0.0012980087779254513; 1.84375; -1.705322265625; 0.81591796875;0
43;2146466494; 0.9999999106514718; 3.5689387376167114E-4; 8.088478217262164E-5; 2.1161631146754403E-4; -0.1619283148885562; -0.014461538245407045; -7.767548881666038E-4; 1.842041015625; -1.705810546875; 0.819580078125;0
44;2146483161; 0.9999999399982802; 2.687306722874705E-4; 1.8469315228095143E-4; 1.1694315421933998E-4; -0.16272339644776937; -0.01446701196432079; -0.00106019479282847; 1.839599609375; -1.706787109375; 0.817626953125;0
45;2146499828; 0.9999999135305899; 3.5637849370363794E-4; 1.88321899462017E-4; 1.023134601284559E-4; -0.16410909542684618; -0.015583724725378617; -0.001038039852809319; 1.84130859375; -1.7080078125; 0.81640625;0
46;2146516495; 0.9999997607658402; 6.599030636206954E-4; 1.766078412122757E-4; 1.0865486319383555E-4; -0.16364721289189546; -0.01651694986856044; -0.0010060612753843134; 1.841552734375; -1.708984375; 0.815673828125;0
47;2146533162; 0.9999994788095475; 0.0010029567196496864; 1.657113406628927E-4; 9.485885984378274E-5; -0.1634138041580388; -0.015564907367908205; -6.956902394865596E-4; 1.843017578125; -1.708251953125; 0.818603515625;0
48;2146549829; 0.9999991823397966; 0.0012729455110596782; 7.537027466850145E-5; 9.617060845262815E-5; -0.16368229516827862; -0.012852453184648253; -5.688872429324525E-4; 1.84033203125; -1.708984375; 0.821044921875;0
49;2146566496; 0.9999991453435354; 0.0013055220109393778; -2.4373721867892995E-6; 7.013228161945052E-5; -0.16305181909103839; -0.009487954587004084; -7.244201081719366E-4; 1.83984375; -1.709228515625; 0.82275390625;0
50;2146583163; 0.999999508045989; 9.91600172948151E-4; -2.091323753201924E-5; -1.4124914407664946E-5; -0.1627838209052102; -0.006727266932112586; -9.971844024782624E-4; 1.837158203125; -1.7060546875; 0.8232421875;0
51;2146599830; 0.9999998724512078; 4.937452776382217E-4; -3.399725248162678E-5; -1.0078370727195642E-4; -0.16266651414027308; -0.006111148350345426; -0.0011580780635979306; 1.83837890625; -1.707763671875; 0.825439453125;0
52;2146616497; 0.9999999849066954; 3.019777299795301E-5; -6.709826161355182E-7; -1.7109720350205748E-4; -0.16242814207816325; -0.00644310049995995; -0.0015428938355661875; 1.838134765625; -1.70751953125; 0.822021484375;0
53;2146633164; 0.9999999205918262; -3.484824280905602E-4; 1.3698432586264908E-5; -1.9284369684596794E-4; -0.16246097940642876; -0.006923560042233334; -0.0021552499754946865; 1.838134765625; -1.71044921875; 0.824462890625;0
54;2146649831; 0.9999997564757093; -6.745641134949104E-4; -7.15830887719482E-6; -1.7877510313207834E-4; -0.16267988828856844; -0.0075296872600821504; -0.002690567181776375; 1.841796875; -1.707763671875; 0.822265625;0
55;2146666498; 0.9999996117129516; -8.671906663713091E-4; 8.0011286341386E-6; -1.5649369352560563E-4; -0.16241818266698765; -0.00965357347082114; -0.0025187000090911953; 1.84326171875; -1.7060546875; 0.821533203125;0
56;2146683165; 0.9999995870336585; -9.020769791831806E-4; 5.419816908851933E-5; -9.618832783003795E-5; -0.16244986744662934; -0.011824417140469175; -0.0024224754892249074; 1.840576171875; -1.704833984375; 0.82177734375;0
57;2146699832; 0.9999996539862734; -8.29113322734068E-4; 6.605309424242978E-5; -1.534341236453241E-5; -0.16269142638994363; -0.013732670899895733; -0.002767836710642863; 1.840576171875; -1.70654296875; 0.820556640625;0
58;2146716499; 0.9999997396039986; -7.169635461002494E-4; 7.778551389392431E-5; 2.6544723063348652E-5; -0.1621432543714423; -0.014727288520681106; -0.0025621267373373557; 1.84375; -1.7060546875; 0.8193359375;0
59;2146733166; 0.9999998084062983; -6.104534777292558E-4; 1.0051260220591414E-4; 2.0763789792432877E-5; -0.1621840107012539; -0.014539463680482747; -0.002845683177354133; 1.842529296875; -1.706298828125; 0.81982421875;0
60;2146749833; 0.9999998647864042; -5.096453719184019E-4; 1.029454403134178E-4; 9.539625496823856E-6; -0.1622967554248004; -0.014262176852316082; -0.0028310429983569845; 1.84375; -1.70654296875; 0.820068359375;0
61;2146766500; 0.9999998804032821; -4.7021936189746427E-4; 1.278808543588167E-4; -4.163724455102936E-5; -0.16290161411228032; -0.013629682633871678; -0.002887489677659172; 1.840576171875; -1.705810546875; 0.8203125;0
62;2146783167; 0.9999998388299576; -5.487793672951796E-4; 1.0538655843220225E-4; -1.0037399256052071E-4; -0.16366957434792406; -0.012906237947512358; -0.0025742021187427667; 1.8447265625; -1.7041015625; 0.818115234375;0
63;2146799834; 0.9999997567879706; -6.720928169103996E-4; 7.017464097461985E-5; -1.7260001458707655E-4; -0.16351675057466522; -0.012781077710072876; -0.002181069119433811; 1.840087890625; -1.70361328125; 0.819091796875;0
64;2146816501; 0.9999996878435864; -7.543397432016458E-4; 7.441398136862067E-5; -2.2303999837158806E-4; -0.1640261097649485; -0.01281913037221381; -0.0022354592665624253; 1.842529296875; -1.704345703125; 0.8193359375;0
65;2146833168; 0.9999995990929177; -8.460797961128558E-4; 1.54185718864025E-6; -2.9319039069686253E-4; -0.163964276691681; -0.012583356106724643; -0.0027056089499395367; 1.842041015625; -1.706298828125; 0.819580078125;0
66;2146849835; 0.9999994019694257; -0.0010220064424857067; -6.703637807567443E-6; -3.892540093307084E-4; -0.16280983489325915; -0.01259730232137073; -0.0029188984208835117; 1.84375; -1.702880859375; 0.81689453125;0
67;2146866502; 0.9999992599617936; -0.0011403411517285078; 2.9860791444569216E-5; -4.2285488762910944E-4; -0.16314928040855456; -0.013351175044928968; -0.0032445036570068284; 1.844970703125; -1.70166015625; 0.81689453125;0
68;2146883169; 0.9999994731128323; -9.79642252455254E-4; 2.272986795553295E-5; -3.0587328768122424E-4; -0.163140579891358; -0.015677242284938213; -0.0024232293509793886; 1.842529296875; -1.70068359375; 0.81103515625;0
69;2146899836; 0.9999998086562714; -6.035253937531904E-4; 9.475859364207334E-5; -9.72899209905065E-5; -0.16225828749349153; -0.01753185979839502; -0.0018182562181211226; 1.846435546875; -1.7001953125; 0.81396484375;0
70;2146916503; 0.9999999341605902; -3.4794592038053795E-4; 8.609510667670352E-5; 5.656928880781731E-5; -0.16205693539835592; -0.0170269758629883; -0.0024507284253654452; 1.84619140625; -1.701171875; 0.81298828125;0
71;2146933170; 0.9999999691212622; -1.7442897879399455E-4; 2.7751365883385563E-5; 1.7481952837705708E-4; -0.16187562152475593; -0.015503508504095025; -0.0030915541519641234; 1.845703125; -1.69677734375; 0.8134765625;0
72;2146949837; 0.9999999653466629; -8.699408007528664E-5; -1.8269205887509746E-5; 2.4780019978931644E-4; -0.16185506222720425; -0.015082367561035629; -0.0035268032924566425; 1.843017578125; -1.699951171875; 0.8154296875;0
73;2146966504; 0.999999963930071; -1.5572688459028483E-4; -8.629860559648816E-5; 2.0110083255503455E-4; -0.16153534965507135; -0.01464403894207134; -0.004005064089621669; 1.842041015625; -1.7001953125; 0.814208984375;0
74;2146983171; 0.9999999560748013; -2.4300722797718222E-4; 3.1979100821658006E-6; 1.696692549222334E-4; -0.16142492044449414; -0.014031376438175975; -0.0038552489813890867; 1.844482421875; -1.701416015625; 0.812744140625;0
75;2146999838; 0.9999999134102145; -3.413963870383119E-4; 1.7243530385663983E-4; 1.639943183536219E-4; -0.16231555453612248; -0.014449022806718285; -0.003338048242842409; 1.843994140625; -1.701171875; 0.8125;0
76;2147016505; 0.9999998928592774; -3.657629741762036E-4; 2.1517644693757473E-4; 1.8492695086058664E-4; -0.16380614688475417; -0.015223498105151521; -0.0038497519127309223; 1.849853515625; -1.7021484375; 0.815185546875;0
77;2147033172; 0.9999999219091356; -2.7735584234753197E-4; 1.629255066481622E-4; 2.2958819372248532E-4; -0.16359851776074755; -0.016162219505187665; -0.004234724770976134; 1.84326171875; -1.69970703125; 0.81201171875;0
78;2147049839; 0.9999999489525354; -8.215641403672147E-5; 1.0912021268028733E-4; 2.8885641632186987E-4; -0.1630860229323802; -0.016744177594534095; -0.0038452192714643427; 1.8447265625; -1.70458984375; 0.81640625;0
79;2147066506; 0.9999999228776388; 1.6430355679894482E-4; 8.610081007656008E-5; 3.4617294527117265E-4; -0.16252377493465123; -0.017053316018468878; -0.0034456964794117115; 1.845703125; -1.70361328125; 0.815185546875;0
80;2147083173; 0.9999998567486411; 3.8161957207102915E-4; 9.214572928949867E-5; 3.638383763490127E-4; -0.16144486725490886; -0.015901213618884774; -0.0029451436298170153; 1.843017578125; -1.704345703125; 0.81591796875;0
81;2147099840; 0.99999984235482; 3.9854161113489495E-4; 1.4195421377603823E-4; 3.6919360862619493E-4; -0.16270025423605583; -0.01432589567493151; -0.003334636702484956; 1.845458984375; -1.703125; 0.816162109375;0
82;2147116507; 0.9999998987868706; 2.666545694815503E-4; 1.026784606867129E-4; 3.4753233367429415E-4; -0.16335612792267692; -0.013794549197911798; -0.004184242709421457; 1.840576171875; -1.701416015625; 0.813720703125;0
83;2147133174; 0.9999999269699144; 1.6708757219605075E-4; 5.197761711367433E-5; 3.397649722138852E-4; -0.1630387947243665; -0.01454675833149676; -0.0042559837055124745; 1.843994140625; -1.706787109375; 0.8173828125;0
84;2147149841; 0.999999903447427; 2.6492853205570266E-4; 7.106298437770804E-5; 3.4331918376273585E-4; -0.16306280477647248; -0.015898164587966716; -0.0039963249499921725; 1.841796875; -1.704833984375; 0.818115234375;0
85;2147166508; 0.9999997516485534; 5.68306857368861E-4; 8.756811794256164E-5; 4.0750702098801833E-4; -0.16332171900483333; -0.016550776362214466; -0.003101997669588307; 1.844482421875; -1.70556640625; 0.817626953125;0
86;2147183175; 0.9999994664510982; 9.372535752143474E-4; 7.712144208035095E-5; 4.2744068364075627E-4; -0.1634923865844778; -0.016430721621338622; -0.002836065994092493; 1.841064453125; -1.70556640625; 0.818115234375;0
87;2147199842; 0.9999992398094155; 0.001162310518294296; 7.74338275992756E-5; 4.042509771837178E-4; -0.1616077435162888; -0.01512142546080748; -0.002732262498115737; 1.842529296875; -1.7060546875; 0.821533203125;0
88;2147216509; 0.9999992013961697; 0.0012044983653207997; 9.45398273039383E-5; 3.7074645231743864E-4; -0.16074511216001455; -0.013727245903606227; -0.002791415198838151; 1.840087890625; -1.709228515625; 0.824462890625;0
89;2147233176; 0.9999992865455414; 0.0011249509031605598; 1.1282641014005723E-4; 3.8556980531762047E-4; -0.1602528573444528; -0.012673681142525395; -0.003192409220220004; 1.8369140625; -1.708251953125; 0.822509765625;0
90;2147249843; 0.9999993612951507; 0.0010532941464870688; 1.329915873008042E-4; 3.8767766169134354E-4; -0.16071194308151268; -0.01262755848432892; -0.0036826552364165495; 1.839599609375; -1.708251953125; 0.82373046875;0
91;2147266510; 0.9999993449055841; 0.0010551596094979243; 1.5926424594245317E-4; 4.1407909992735586E-4; -0.16148805501147168; -0.012862594081141683; -0.0039217476611740215; 1.835205078125; -1.708740234375; 0.826171875;0
92;2147283177; 0.9999992284840284; 0.0011402271783563372; 2.0799530600022767E-4; 4.468235473282234E-4; -0.16239389784539993; -0.01229423141795786; -0.0041101821318126255; 1.835693359375; -1.711669921875; 0.82666015625;0
93;2147299844; 0.9999990538660419; 0.0012603451308418473; 2.6474099085901925E-4; 4.83434980055042E-4; -0.1634448078151113; -0.011787976021405622; -0.003790180554396871; 1.83642578125; -1.71337890625; 0.8271484375;0
94;2147316511; 0.9999988852409364; 0.0013838273981821442; 2.6615440204717794E-4; 4.936602586211314E-4; -0.16446721532808609; -0.010862369018316876; -0.0031193330527381994; 1.83935546875; -1.71240234375; 0.830810546875;0
95;2147333178; 0.9999988678788181; 0.001386809474359152; 2.303044815589739E-4; 5.366194274604165E-4; -0.1646769757209749; -0.009253080517250939; -0.0026456837977898266; 1.839599609375; -1.715087890625; 0.828857421875;0
96;2147349845; 0.9999990690868483; 0.001230568527143025; 2.817566281247131E-4; 5.178221116978188E-4; -0.16408498220082196; -0.008117819635763466; -0.0022113109496218336; 1.83447265625; -1.71630859375; 0.831787109375;0
97;2147366512; 0.9999993781759787; 9.487042144863261E-4; 3.450398535038285E-4; 4.7387284026939597E-4; -0.1638578125376069; -0.007749705942400403; -0.0017947320594534546; 1.832275390625; -1.714599609375; 0.832763671875;0
98;2147383179; 0.9999996046144394; 7.076960680144906E-4; 3.233741549649311E-4; 4.305419794188303E-4; -0.1640849892134787; -0.008161683927556526; -0.0019706932096743048; 1.830322265625; -1.716064453125; 0.837158203125;0
99;2147399846; 0.9999997596269258; 5.568397780577605E-4; 1.6311982322293753E-4; 3.7956221563983933E-4; -0.16461271054768262; -0.008603212244498535; -0.0025716176086091527; 1.832275390625; -1.71484375; 0.836181640625;0
100;2147416513; 0.9999997962381441; 5.12722789599282E-4; -2.1706421952774616E-5; 3.7969440690277523E-4; -0.16409835740107645; -0.008775507354482277; -0.00286397062054807; 1.83056640625; -1.717041015625; 0.83642578125;0
101;2147433180; 0.9999998212718303; 4.386957378258727E-4; -6.148242902988266E-5; 4.015249281809075E-4; -0.16373297880888246; -0.008855095487912915; -0.0028829111415008424; 1.830810546875; -1.71875; 0.837890625;0
102;2147449847; 0.9999998602700085; 3.5242028567648853E-4; -2.1623079398638837E-5; 3.934365871869905E-4; -0.1638492734204875; -0.009247620441635112; -0.0028576294010138562; 1.830078125; -1.719970703125; 0.838134765625;0
103;2147466514; 0.9999998992983331; 2.9742887344944013E-4; -9.844526763475027E-6; 3.359203390389532E-4; -0.1635041429593482; -0.010036026417209389; -0.0033354289229697957; 1.8291015625; -1.718505859375; 0.8369140625;0
104;2147483181; 0.9999999291961642; 2.531670725900437E-4; -5.649945394162193E-5; 2.7262045364495613E-4; -0.16397139076084774; -0.010284376329975966; -0.004258720437814646; 1.830322265625; -1.7236328125; 0.84033203125;0
105;2147499848; 0.9999999373513018; 2.4595252377390686E-4; -1.6139202828442667E-4; 1.9686889484310524E-4; -0.16282175041442123; -0.010852638954715346; -0.004092798653768319; 1.82861328125; -1.719970703125; 0.8408203125;0
106;2147516515; 0.9999999567571082; 2.6315418501132726E-4; -1.0329661681496295E-4; 8.102756044486847E-5; -0.1622735558526116; -0.010402404028270393; -0.0032960210842025214; 1.8310546875; -1.720458984375; 0.83740234375;0
107;2147533182; 0.999999957226012; 2.9123505772017666E-4; 1.252051620136141E-5; -2.3944768840988843E-5; -0.1628243373353388; -0.009666166107068571; -0.002922041454218361; 1.83154296875; -1.72021484375; 0.839599609375;0
108;2147549849; 0.9999999270268087; 3.49309360211672E-4; 3.0105353511833414E-5; -1.5173337043716817E-4; -0.16253554338355497; -0.01004278054768526; -0.002458098571978722; 1.82861328125; -1.7236328125; 0.84326171875;0
